Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UCLA,Big Ten,14,1,0.933,,4,0,1.0,,87.3,56.3,,47.95,16.95,,3.0,3.0,,,
2,Iowa,Big Ten,13,2,0.867,,4,0,1.0,,82.5,61.7,,33.05,12.19,,21.0,11.0,,,
3,Maryland,Big Ten,15,1,0.938,,3,1,0.75,,87.6,55.8,,33.19,1.32,,10.0,7.0,,,
4,Michigan State,Big Ten,14,1,0.933,,3,1,0.75,,89.1,56.1,,33.53,0.46,,23.0,15.0,,,
5,Illinois,Big Ten,13,2,0.867,,3,1,0.75,,80.1,59.2,,23.8,2.94,,,,,,
6,Ohio State,Big Ten,13,2,0.867,,3,1,0.75,,85.1,60.0,,28.06,2.99,,,19.0,,,
7,Michigan,Big Ten,12,2,0.857,,3,1,0.75,,87.9,57.1,,41.26,10.4,,13.0,6.0,,,
8,Wisconsin,Big Ten,11,4,0.733,,3,1,0.75,,71.9,66.3,,10.7,5.03,,,,,,
9,Washington,Big Ten,12,2,0.857,,2,1,0.667,,73.8,54.4,,24.66,5.23,,,20.0,,,
10,Southern California,Big Ten,10,4,0.714,,2,1,0.667,,69.1,56.9,,30.02,17.81,,18.0,8.0,,,
11,Nebraska,Big Ten,13,2,0.867,,2,2,0.5,,86.3,60.1,,32.11,5.91,,,20.0,,,
12,Oregon,Big Ten,13,3,0.813,,1,2,0.333,,78.7,58.6,,28.07,8.0,,,,,,
13,Minnesota,Big Ten,10,4,0.714,,1,2,0.333,,76.9,51.4,,30.71,5.13,,,,,,
14,Indiana,Big Ten,11,5,0.688,,0,4,0.0,,72.3,65.6,,14.13,7.44,,,,,,
15,Purdue,Big Ten,8,7,0.533,,0,4,0.0,,71.7,66.2,,12.3,6.77,,,,,,
16,Rutgers,Big Ten,8,7,0.533,,0,4,0.0,,60.1,60.7,,3.23,3.83,,,,,,
17,Penn State,Big Ten,7,8,0.467,,0,4,0.0,,76.1,78.5,,10.82,13.22,,,,,,
18,Northwestern,Big Ten,6,9,0.4,,0,4,0.0,,66.6,72.6,,1.57,7.57,,,,,,
