Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,South Carolina,SEC,21,2,0.913,,7,1,0.875,,88.7,56.3,,46.08,13.78,,2.0,2.0,,,
2,Tennessee,SEC,14,4,0.778,,6,1,0.857,,78.4,61.2,,30.64,13.42,,8.0,8.0,,,
3,Louisiana State,SEC,20,2,0.909,,6,2,0.75,,98.7,57.4,,46.75,5.43,,5.0,5.0,,,
4,Vanderbilt,SEC,20,2,0.909,,6,2,0.75,,84.8,61.1,,32.93,9.25,,19.0,5.0,,,
5,Texas,SEC,20,2,0.909,,5,2,0.714,,88.8,53.7,,46.74,11.7,,4.0,2.0,,,
6,Mississippi,SEC,18,4,0.818,,5,2,0.714,,78.5,57.5,,29.59,8.55,,12.0,12.0,,,
7,Alabama,SEC,19,3,0.864,,5,3,0.625,,72.2,55.2,,26.27,9.31,,,21.0,,,
8,Oklahoma,SEC,17,4,0.81,,5,3,0.625,,88.9,63.2,,36.58,10.87,,6.0,5.0,,,
9,Georgia,SEC,18,4,0.818,,4,4,0.5,,75.0,57.4,,23.14,5.6,,,23.0,,,
10,Kentucky,SEC,17,5,0.773,,4,4,0.5,,76.6,56.6,,30.33,10.33,,24.0,6.0,,,
11,Mississippi State,SEC,16,6,0.727,,3,5,0.375,,79.2,62.7,,23.88,7.38,,,,,,
12,Missouri,SEC,14,9,0.609,,2,6,0.25,,74.5,72.4,,12.72,10.64,,,,,,
13,Auburn,SEC,13,9,0.591,,2,6,0.25,,62.1,60.7,,13.27,11.87,,,,,,
14,Florida,SEC,13,10,0.565,,1,7,0.125,,74.7,65.2,,17.64,8.16,,,,,,
15,Texas A&M,SEC,8,9,0.471,,1,7,0.125,,64.2,69.1,,10.59,15.47,,,,,,
16,Arkansas,SEC,11,11,0.5,,0,7,0.0,,73.1,73.9,,7.5,8.27,,,,,,
