Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Alabama A&M,SWAC,21,9,0.7,,17,1,0.944,,60.2,57.1,,-6.41,-9.52,,,,,,Reg. Season Champion
2,Alcorn State,SWAC,17,12,0.586,,14,4,0.778,,54.8,60.7,,-16.12,-10.2,,,,,,
3,Southern,SWAC,16,13,0.552,,12,6,0.667,,60.8,61.6,,-7.32,-6.55,,,,,,
4,Alabama State,SWAC,15,14,0.517,,12,6,0.667,,59.1,67.9,,-17.28,-8.48,,,,,,
5,Arkansas-Pine Bluff,SWAC,13,15,0.464,,10,8,0.556,,59.4,68.9,,-21.05,-11.57,,,,,,
6,Grambling,SWAC,13,18,0.419,,10,8,0.556,,60.6,65.8,,-15.69,-10.55,,,,,,
7,Jackson State,SWAC,12,18,0.4,,10,8,0.556,,57.2,64.3,,-17.58,-10.54,,,,,,
8,Florida A&M,SWAC,8,21,0.276,,7,11,0.389,,58.4,70.4,,-22.91,-10.84,,,,,,
9,Texas Southern,SWAC,10,20,0.333,,6,12,0.333,,61.8,75.0,,-22.1,-8.83,,,,,,
10,Mississippi Valley State,SWAC,7,22,0.241,,6,12,0.333,,58.8,78.8,,-29.6,-9.64,,,,,,
11,Bethune-Cookman,SWAC,6,25,0.194,,4,14,0.222,,53.8,68.0,,-23.77,-9.59,,,,,,
12,Prairie View,SWAC,2,27,0.069,,0,18,0.0,,53.5,76.6,,-32.73,-9.7,,,,,,
