Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,FDU,NEC,26,4,0.867,,17,0,1.0,,67.1,52.2,,-0.98,-15.91,,,,,,
2,Long Island University,NEC,18,10,0.643,,13,4,0.765,,68.2,63.5,,-13.42,-18.16,,,,,,
3,Mercyhurst,NEC,13,15,0.464,,13,4,0.765,,64.3,74.1,,-20.68,-10.9,,,,,,
4,Wagner,NEC,13,15,0.464,,9,8,0.529,,54.5,60.4,,-20.74,-14.82,,,,,,
5,Le Moyne,NEC,11,19,0.367,,9,8,0.529,,55.7,70.1,,-26.23,-11.78,,,,,,
6,Chicago State,NEC,9,21,0.3,,8,9,0.471,,61.8,74.1,,-23.39,-11.09,,,,,,
7,Stonehill,NEC,11,17,0.393,,7,10,0.412,,58.4,65.8,,-21.99,-14.62,,,,,,
8,New Haven,NEC,7,21,0.25,,5,12,0.294,,56.1,62.8,,-22.67,-15.94,,,,,,
9,Saint Francis (PA),NEC,3,25,0.107,,3,14,0.176,,57.6,70.9,,-28.79,-15.57,,,,,,
10,Central Connecticut State,NEC,1,27,0.036,,1,16,0.059,,53.5,72.9,,-32.86,-13.54,,,,,,
