Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Gonzaga,WCC,19,8,0.704,,11,3,0.786,,72.8,63.9,,12.65,3.72,,,,,,
2,Loyola Marymount,WCC,17,8,0.68,,11,3,0.786,,70.5,64.4,,4.29,-1.76,,,,,,
3,Santa Clara,WCC,20,7,0.741,,10,4,0.714,,79.1,68.5,,11.19,0.63,,,,,,
4,Oregon State,WCC,18,9,0.667,,10,4,0.714,,65.6,62.3,,7.97,4.73,,,,,,
5,Portland,WCC,15,11,0.577,,9,5,0.643,,67.2,64.7,,4.59,2.14,,,,,,
6,San Francisco,WCC,15,10,0.6,,8,6,0.571,,67.7,68.2,,0.41,0.91,,,,,,
7,Pepperdine,WCC,15,11,0.577,,6,8,0.429,,69.1,66.6,,2.93,0.47,,,,,,
8,Saint Mary's (CA),WCC,15,12,0.556,,6,8,0.429,,59.2,59.6,,0.23,0.67,,,,,,
9,Pacific,WCC,10,15,0.4,,5,9,0.357,,62.3,68.5,,-3.52,2.69,,,,,,
10,Washington State,WCC,5,22,0.185,,4,10,0.286,,63.3,75.0,,-3.98,7.65,,,,,,
11,San Diego,WCC,9,18,0.333,,3,11,0.214,,56.0,64.2,,-8.62,-0.47,,,,,,
12,Seattle,WCC,5,20,0.2,,1,13,0.071,,58.5,78.8,,-21.19,-0.93,,,,,,
