Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UC San Diego,Big West,17,7,0.708,,12,2,0.857,,68.6,61.0,,2.32,-5.29,,,,,,
2,UC Irvine,Big West,20,4,0.833,,11,2,0.846,,71.7,55.7,,9.48,-6.52,,,,,,
3,UC Davis,Big West,18,7,0.72,,11,3,0.786,,69.3,66.3,,-0.33,-3.42,,,,,,
4,Cal State Fullerton,Big West,15,9,0.625,,11,3,0.786,,70.7,67.6,,-3.41,-6.54,,,,,,
5,UC Santa Barbara,Big West,16,7,0.696,,8,6,0.571,,66.7,60.6,,1.47,-4.62,,,,,,
6,Hawaii,Big West,13,10,0.565,,7,6,0.538,,62.5,60.1,,0.64,-1.79,,,,,,
7,UC Riverside,Big West,8,16,0.333,,6,8,0.429,,62.1,65.9,,-6.04,-2.22,,,,,,
8,Cal State Northridge,Big West,8,14,0.364,,4,9,0.308,,60.5,69.9,,-13.39,-3.99,,,,,,
9,Long Beach State,Big West,3,20,0.13,,2,11,0.154,,53.3,73.3,,-19.5,0.54,,,,,,
10,Cal State Bakersfield,Big West,7,17,0.292,,2,12,0.143,,61.7,69.8,,-12.38,-4.29,,,,,,
11,Cal Poly,Big West,3,21,0.125,,1,13,0.071,,54.7,76.8,,-20.96,1.13,,,,,,
