Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,College of Charleston,CAA,25,5,0.833,,16,2,0.889,,70.8,59.7,,3.41,-7.69,,,,,,Reg. Season Champion
2,Drexel,CAA,21,9,0.7,,13,5,0.722,,63.0,57.7,,-2.4,-7.64,,,,,,
3,Campbell,CAA,20,12,0.625,,13,5,0.722,,58.2,57.1,,-6.45,-7.49,,,,,,
4,Monmouth,CAA,20,11,0.645,,12,6,0.667,,61.1,59.5,,-6.3,-7.91,,,,,,
5,Stony Brook,CAA,18,14,0.563,,12,6,0.667,,55.0,57.5,,-8.32,-5.84,,,,,,
6,Towson,CAA,17,14,0.548,,10,8,0.556,,65.2,66.7,,-7.23,-5.79,,,,,,
7,Elon,CAA,16,16,0.5,,10,8,0.556,,63.3,62.8,,-6.67,-7.12,,,,,,
8,William & Mary,CAA,17,14,0.548,,9,9,0.5,,60.3,60.6,,-7.24,-6.9,,,,,,
9,North Carolina A&T,CAA,12,18,0.4,,7,11,0.389,,59.5,66.6,,-9.95,-2.87,,,,,,
10,Hofstra,CAA,10,21,0.323,,6,12,0.333,,53.6,61.2,,-11.43,-3.8,,,,,,
11,Hampton,CAA,10,21,0.323,,4,14,0.222,,57.6,65.6,,-15.3,-7.34,,,,,,
12,Northeastern,CAA,7,22,0.241,,3,15,0.167,,60.6,67.3,,-14.5,-7.81,,,,,,
13,UNC Wilmington,CAA,7,24,0.226,,2,16,0.111,,58.1,68.9,,-18.67,-7.9,,,,,,
