Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,North Dakota State,Summit,13,2,0.867,,2,0,1.0,,77.8,62.5,,13.46,-1.77,,,,,,
2,South Dakota State,Summit,12,4,0.75,,2,0,1.0,,72.6,65.6,,14.81,7.87,,,,,,
3,South Dakota,Summit,11,4,0.733,,1,0,1.0,,69.3,56.8,,4.66,-7.75,,,,,,
4,Oral Roberts,Summit,8,7,0.533,,1,1,0.5,,73.3,80.9,,-2.89,4.69,,,,,,
5,Denver,Summit,7,8,0.467,,1,1,0.5,,55.8,67.3,,-12.41,-0.91,,,,,,
6,Kansas City,Summit,4,11,0.267,,1,1,0.5,,62.8,74.5,,-9.03,2.64,,,,,,
7,North Dakota,Summit,3,12,0.2,,0,2,0.0,,54.9,74.3,,-19.95,-0.56,,,,,,
8,Omaha,Summit,2,15,0.118,,0,2,0.0,,50.1,80.3,,-27.16,3.04,,,,,,
9,St. Thomas,Summit,7,8,0.467,,0,1,0.0,,57.2,62.9,,-5.39,0.36,,,,,,
