Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Eastern Kentucky,A-Sun,24,7,0.774,,15,3,0.833,,71.7,60.0,,3.4,-8.32,,,,,,
2,Jacksonville,A-Sun,21,8,0.724,,13,5,0.722,,72.7,67.9,,-0.05,-4.83,,,,,,
3,Central Arkansas,A-Sun,20,10,0.667,,13,5,0.722,,67.9,58.5,,2.84,-6.49,,,,,,
4,Stetson,A-Sun,19,10,0.655,,12,6,0.667,,68.3,66.4,,-3.56,-5.41,,,,,,
5,North Alabama,A-Sun,16,13,0.552,,11,7,0.611,,64.6,65.8,,-7.92,-6.66,,,,,,
6,Florida Gulf Coast,A-Sun,15,14,0.517,,11,7,0.611,,59.4,61.6,,-2.05,0.17,,,,,,
7,West Georgia,A-Sun,17,12,0.586,,10,8,0.556,,70.9,70.1,,-7.78,-8.56,,,,,,
8,Austin Peay,A-Sun,16,12,0.571,,8,10,0.444,,65.0,60.2,,-1.42,-6.23,,,,,,
9,Lipscomb,A-Sun,10,19,0.345,,7,11,0.389,,59.2,63.1,,-10.68,-6.79,,,,,,
10,Queens (NC),A-Sun,10,19,0.345,,4,14,0.222,,57.3,69.7,,-20.34,-7.93,,,,,,
11,North Florida,A-Sun,9,20,0.31,,4,14,0.222,,60.4,70.0,,-13.63,-4.0,,,,,,
12,Bellarmine,A-Sun,2,29,0.065,,0,18,0.0,,48.4,82.2,,-34.44,-0.67,,,,,,
