Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,McNeese State,Southland,10,4,0.714,,4,1,0.8,,61.7,56.2,,6.17,0.67,,,,,,
2,Northwestern State,Southland,7,6,0.538,,4,1,0.8,,57.3,68.3,,-4.9,6.1,,,,,,
3,Incarnate Word,Southland,6,6,0.5,,4,1,0.8,,59.0,72.5,,-10.66,2.84,,,,,,
4,Stephen F. Austin,Southland,9,5,0.643,,3,2,0.6,,74.9,73.9,,-6.31,-7.31,,,,,,
5,Nicholls State,Southland,7,5,0.583,,3,2,0.6,,63.0,64.6,,-12.69,-11.06,,,,,,
6,Lamar,Southland,6,6,0.5,,3,2,0.6,,62.7,62.1,,-4.16,-4.8,,,,,,
7,Texas-Rio Grande Valley,Southland,6,8,0.429,,3,2,0.6,,62.6,75.7,,-11.33,1.75,,,,,,
8,East Texas A&M,Southland,6,6,0.5,,2,3,0.4,,62.8,73.0,,-12.22,-2.02,,,,,,
9,Houston Christian,Southland,4,8,0.333,,2,3,0.4,,59.1,73.6,,-14.96,-0.46,,,,,,
10,Southeastern Louisiana,Southland,2,10,0.167,,1,4,0.2,,56.3,85.5,,-22.96,6.31,,,,,,
11,Texas A&M-Corpus Christi,Southland,2,10,0.167,,1,4,0.2,,55.5,73.1,,-19.97,-2.42,,,,,,
12,New Orleans,Southland,0,13,0.0,,0,5,0.0,,63.2,88.6,,-24.15,1.27,,,,,,
