Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Massachusetts,MAC,8,1,0.889,,,,,,68.6,53.7,,10.02,-4.87,,,,,,
2,Ball State,MAC,8,4,0.667,,,,,,71.4,66.1,,7.83,2.56,,,,,,
3,Bowling Green,MAC,7,4,0.636,,,,,,63.1,73.7,,-4.27,6.3,,,,,,
4,Miami (OH),MAC,7,4,0.636,,,,,,69.2,64.1,,1.96,-3.15,,,,,,
5,Ohio,MAC,5,3,0.625,,,,,,69.8,69.9,,-2.88,-2.76,,,,,,
6,Central Michigan,MAC,6,4,0.6,,,,,,64.6,67.6,,5.77,8.77,,,,,,
7,Eastern Michigan,MAC,6,4,0.6,,,,,,63.8,63.8,,0.48,0.48,,,,,,
8,Kent State,MAC,5,6,0.455,,,,,,63.0,70.2,,-3.29,3.93,,,,,,
9,Toledo,MAC,4,5,0.444,,,,,,63.4,70.8,,-5.83,1.55,,,,,,
10,Western Michigan,MAC,3,6,0.333,,,,,,55.6,66.0,,-11.19,-0.81,,,,,,
11,Akron,MAC,2,8,0.2,,,,,,63.8,81.5,,-10.05,7.71,,,,,,
12,Buffalo,MAC,2,8,0.2,,,,,,58.5,64.8,,-10.43,-4.13,,,,,,
13,Northern Illinois,MAC,2,8,0.2,,,,,,55.1,68.0,,-16.66,-3.76,,,,,,
