Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Eastern Kentucky,A-Sun,20,4,0.833,,11,0,1.0,,73.1,60.4,,3.61,-9.07,,,,,,
2,Jacksonville,A-Sun,15,7,0.682,,7,4,0.636,,71.7,68.8,,-0.73,-3.63,,,,,,
3,Stetson,A-Sun,14,8,0.636,,7,4,0.636,,67.7,67.8,,-5.19,-5.14,,,,,,
4,West Georgia,A-Sun,14,8,0.636,,7,4,0.636,,69.5,67.9,,-6.86,-8.46,,,,,,
5,Florida Gulf Coast,A-Sun,11,11,0.5,,7,4,0.636,,58.6,61.3,,-1.14,1.61,,,,,,
6,North Alabama,A-Sun,11,10,0.524,,6,4,0.6,,61.8,65.5,,-9.33,-5.7,,,,,,
7,Central Arkansas,A-Sun,12,10,0.545,,5,5,0.5,,68.5,61.8,,1.85,-4.85,,,,,,
8,Austin Peay,A-Sun,13,8,0.619,,5,6,0.455,,64.5,59.9,,-1.08,-5.6,,,,,,
9,Lipscomb,A-Sun,8,14,0.364,,5,6,0.455,,57.7,65.3,,-11.83,-4.23,,,,,,
10,North Florida,A-Sun,8,14,0.364,,3,8,0.273,,60.2,72.1,,-15.69,-3.79,,,,,,
11,Queens (NC),A-Sun,8,14,0.364,,2,9,0.182,,57.9,69.4,,-20.37,-8.82,,,,,,
12,Bellarmine,A-Sun,2,22,0.083,,0,11,0.0,,50.0,81.5,,-31.16,0.32,,,,,,
