Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Rhode Island,A-10,15,2,0.882,,6,0,1.0,,66.1,53.9,,12.47,0.29,,,,,,
2,George Mason,A-10,11,6,0.647,,6,0,1.0,,69.7,62.2,,10.74,3.21,,,,,,
3,Richmond,A-10,15,4,0.789,,5,1,0.833,,74.3,63.4,,15.17,4.33,,24.0,24.0,,,
4,Davidson,A-10,13,6,0.684,,5,1,0.833,,69.8,58.6,,15.0,3.74,,,,,,
5,Saint Joseph's,A-10,12,5,0.706,,3,3,0.5,,65.9,58.1,,9.03,1.3,,,,,,
6,St. Bonaventure,A-10,12,6,0.667,,3,3,0.5,,62.4,60.4,,-7.0,-8.94,,,,,,
7,La Salle,A-10,10,7,0.588,,3,3,0.5,,62.8,65.0,,-3.33,-1.14,,,,,,
8,Saint Louis,A-10,9,10,0.474,,3,3,0.5,,66.6,68.7,,-1.99,0.07,,,,,,
9,Loyola (IL),A-10,7,11,0.389,,3,4,0.429,,54.7,62.2,,-4.02,3.48,,,,,,
10,Dayton,A-10,9,8,0.529,,2,4,0.333,,65.8,67.6,,-3.74,-1.92,,,,,,
11,Virginia Commonwealth,A-10,6,12,0.333,,2,4,0.333,,58.1,65.9,,-2.77,5.07,,,,,,
12,George Washington,A-10,10,10,0.5,,2,5,0.286,,61.5,61.3,,-1.18,-1.4,,,,,,
13,Fordham,A-10,8,9,0.471,,0,6,0.0,,66.0,66.3,,-7.0,-6.69,,,,,,
14,Duquesne,A-10,7,10,0.412,,0,6,0.0,,61.3,63.2,,-6.26,-4.39,,,,,,
