Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,High Point,Big South,25,5,0.833,,13,3,0.813,,72.9,59.6,,-0.05,-13.34,,,,,,Reg. Season Champion
2,Radford,Big South,21,11,0.656,,12,4,0.75,,66.0,61.7,,-6.63,-11.0,,,,,,
3,Longwood,Big South,21,9,0.7,,11,5,0.688,,73.1,67.7,,-5.05,-10.53,,,,,,
4,Gardner-Webb,Big South,12,19,0.387,,9,7,0.563,,55.2,62.7,,-19.52,-12.07,,,,,,
5,Winthrop,Big South,15,16,0.484,,7,9,0.438,,64.0,69.8,,-15.38,-9.56,,,,,,
6,UNC Asheville,Big South,12,18,0.4,,7,9,0.438,,57.7,63.2,,-19.17,-13.62,,,,,,
7,South Carolina Upstate,Big South,12,20,0.375,,6,10,0.375,,54.0,64.9,,-21.36,-10.49,,,,,,
8,Charleston Southern,Big South,8,22,0.267,,6,10,0.375,,60.7,73.2,,-19.55,-7.1,,,,,,
9,Presbyterian,Big South,3,27,0.1,,1,15,0.063,,50.5,74.7,,-34.21,-10.03,,,,,,
