Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Green Bay,Horizon,22,7,0.759,,17,2,0.895,,68.0,59.8,,6.11,-2.17,,,,,,
2,Youngstown State,Horizon,22,8,0.733,,15,5,0.75,,65.4,60.0,,0.07,-5.32,,,,,,
3,Cleveland State,Horizon,22,8,0.733,,12,7,0.632,,69.5,61.0,,0.75,-7.68,,,,,,
4,Northern Kentucky,Horizon,15,15,0.5,,12,7,0.632,,68.3,69.6,,-2.28,-0.92,,,,,,
5,Purdue Fort Wayne,Horizon,17,12,0.586,,11,8,0.579,,69.8,65.5,,0.76,-3.53,,,,,,
6,Robert Morris,Horizon,17,11,0.607,,10,9,0.526,,63.8,62.2,,-5.16,-6.82,,,,,,
7,IU Indy,Horizon,12,16,0.429,,8,11,0.421,,64.5,69.2,,-7.81,-3.15,,,,,,
8,Oakland,Horizon,10,19,0.345,,7,12,0.368,,62.3,72.2,,-9.96,-0.06,,,,,,
9,Wright State,Horizon,10,20,0.333,,6,13,0.316,,63.3,71.2,,-13.33,-5.36,,,,,,
10,Milwaukee,Horizon,8,22,0.267,,4,15,0.211,,58.8,69.5,,-14.75,-4.04,,,,,,
11,Detroit Mercy,Horizon,5,23,0.179,,3,16,0.158,,61.9,72.7,,-14.44,-3.62,,,,,,
