Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Texas,SEC,18,0,1.0,,3,0,1.0,,91.9,52.3,,46.92,7.25,,4.0,2.0,,,
2,Vanderbilt,SEC,16,0,1.0,,3,0,1.0,,86.5,56.4,,32.12,1.99,,19.0,7.0,,,
3,South Carolina,SEC,16,1,0.941,,3,0,1.0,,91.2,54.2,,46.97,9.97,,2.0,2.0,,,
4,Tennessee,SEC,11,3,0.786,,3,0,1.0,,81.0,61.2,,30.26,10.47,,8.0,8.0,,,
5,Alabama,SEC,16,1,0.941,,2,1,0.667,,73.4,52.5,,26.96,6.08,,,,,,
6,Kentucky,SEC,15,2,0.882,,2,1,0.667,,79.1,52.8,,32.3,5.94,,24.0,6.0,,,
7,Oklahoma,SEC,14,2,0.875,,2,1,0.667,,92.9,60.5,,37.69,5.25,,6.0,5.0,,,
8,Mississippi,SEC,15,3,0.833,,2,1,0.667,,78.3,54.3,,28.98,4.98,,12.0,12.0,,,
9,Georgia,SEC,15,2,0.882,,1,2,0.333,,77.8,55.2,,21.01,-1.64,,,,,,
10,Louisiana State,SEC,15,2,0.882,,1,2,0.333,,101.8,55.4,,45.9,-0.57,,5.0,5.0,,,
11,Mississippi State,SEC,14,3,0.824,,1,2,0.333,,80.2,58.3,,22.55,0.61,,,,,,
12,Texas A&M,SEC,8,4,0.667,,1,2,0.333,,68.7,61.7,,13.88,6.88,,,,,,
13,Florida,SEC,12,6,0.667,,0,3,0.0,,75.6,60.9,,15.88,1.21,,,,,,
14,Missouri,SEC,12,6,0.667,,0,3,0.0,,74.7,71.2,,11.04,7.59,,,,,,
15,Auburn,SEC,11,6,0.647,,0,3,0.0,,63.5,58.6,,10.18,5.36,,,,,,
16,Arkansas,SEC,11,7,0.611,,0,3,0.0,,75.2,71.1,,7.92,3.75,,,,,,
