Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Navy,Patriot,18,6,0.75,,12,1,0.923,,69.9,60.0,,2.21,-7.7,,,,,,
2,Army,Patriot,20,5,0.8,,11,3,0.786,,65.4,56.2,,0.31,-8.86,,,,,,
3,Holy Cross,Patriot,16,9,0.64,,10,4,0.714,,60.2,58.6,,-2.94,-4.54,,,,,,
4,Lehigh,Patriot,13,11,0.542,,9,4,0.692,,66.0,65.8,,-5.19,-5.32,,,,,,
5,Loyola (MD),Patriot,11,14,0.44,,7,7,0.5,,55.8,59.8,,-10.87,-6.83,,,,,,
6,Bucknell,Patriot,9,16,0.36,,5,9,0.357,,51.4,59.0,,-14.63,-7.08,,,,,,
7,Lafayette,Patriot,9,16,0.36,,5,9,0.357,,60.1,64.5,,-14.13,-9.73,,,,,,
8,Boston University,Patriot,8,17,0.32,,4,10,0.286,,54.7,60.7,,-12.74,-6.78,,,,,,
9,American,Patriot,6,19,0.24,,4,10,0.286,,55.6,66.7,,-17.58,-6.46,,,,,,
10,Colgate,Patriot,6,19,0.24,,2,12,0.143,,52.0,64.4,,-17.61,-5.2,,,,,,
