Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Vermont,AmEast,22,6,0.786,,11,2,0.846,,63.5,54.1,,4.1,-5.33,,,,,,
2,Binghamton,AmEast,17,8,0.68,,9,3,0.75,,64.7,64.3,,-2.14,-2.53,,,,,,
3,Maine,AmEast,14,12,0.538,,9,4,0.692,,61.2,59.9,,-1.42,-2.77,,,,,,
4,Maryland-Baltimore County,AmEast,12,12,0.5,,7,5,0.583,,59.7,60.3,,-6.0,-5.46,,,,,,
5,Bryant,AmEast,17,9,0.654,,7,6,0.538,,63.4,55.5,,-1.58,-9.41,,,,,,
6,NJIT,AmEast,16,10,0.615,,7,6,0.538,,66.4,63.4,,-5.1,-8.06,,,,,,
7,Albany (NY),AmEast,13,12,0.52,,3,9,0.25,,56.6,55.0,,-3.59,-5.13,,,,,,
8,New Hampshire,AmEast,8,17,0.32,,2,10,0.167,,54.0,63.0,,-13.77,-4.72,,,,,,
9,Massachusetts-Lowell,AmEast,7,18,0.28,,1,11,0.083,,53.6,69.9,,-23.13,-6.9,,,,,,
