Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,High Point,Big South,24,4,0.857,,13,2,0.867,,73.8,60.0,,1.34,-12.47,,,,,,
2,Radford,Big South,18,11,0.621,,10,4,0.714,,64.3,61.9,,-7.06,-9.47,,,,,,
3,Longwood,Big South,18,9,0.667,,9,5,0.643,,71.6,68.5,,-5.45,-8.57,,,,,,
4,Gardner-Webb,Big South,11,17,0.393,,8,6,0.571,,55.3,63.0,,-19.04,-11.39,,,,,,
5,Winthrop,Big South,13,15,0.464,,6,8,0.429,,63.7,71.4,,-15.72,-8.04,,,,,,
6,Charleston Southern,Big South,8,19,0.296,,6,8,0.429,,60.4,71.7,,-17.96,-6.69,,,,,,
7,UNC Asheville,Big South,11,17,0.393,,6,9,0.4,,57.4,63.0,,-19.15,-13.51,,,,,,
8,South Carolina Upstate,Big South,10,18,0.357,,5,9,0.357,,53.9,66.4,,-22.24,-9.72,,,,,,
9,Presbyterian,Big South,3,24,0.111,,1,13,0.071,,50.2,73.9,,-33.44,-9.76,,,,,,
