Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,High Point,Big South,10,1,0.909,,,,,,74.2,63.0,,2.4,-8.83,,,,,,
2,Longwood,Big South,8,4,0.667,,,,,,66.7,72.2,,-3.01,2.55,,,,,,
3,Winthrop,Big South,7,5,0.583,,,,,,62.4,77.0,,-16.28,-1.72,,,,,,
4,Radford,Big South,7,6,0.538,,,,,,62.6,65.6,,-9.84,-6.84,,,,,,
5,South Carolina Upstate,Big South,4,8,0.333,,,,,,51.0,71.9,,-22.05,-1.15,,,,,,
6,UNC Asheville,Big South,3,8,0.273,,,,,,55.9,65.4,,-22.74,-13.24,,,,,,
7,Gardner-Webb,Big South,3,9,0.25,,,,,,56.4,67.4,,-20.87,-9.87,,,,,,
8,Charleston Southern,Big South,2,7,0.222,,,,,,56.0,75.1,,-24.44,-5.32,,,,,,
9,Presbyterian,Big South,2,9,0.182,,,,,,48.4,77.3,,-36.29,-7.41,,,,,,
