Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Ball State,MAC,22,5,0.815,,13,1,0.929,,77.8,66.7,,10.37,-0.74,,,,,,
2,Miami (OH),MAC,21,5,0.808,,12,1,0.923,,69.4,59.3,,8.07,-2.1,,,,,,
3,Massachusetts,MAC,18,6,0.75,,10,3,0.769,,69.3,61.3,,5.3,-2.7,,,,,,
4,Central Michigan,MAC,16,9,0.64,,10,4,0.714,,70.8,66.5,,4.13,-0.16,,,,,,
5,Ohio,MAC,15,10,0.6,,9,5,0.643,,74.3,71.7,,-0.46,-3.09,,,,,,
6,Toledo,MAC,14,10,0.583,,8,5,0.615,,65.4,62.9,,0.63,-1.89,,,,,,
7,Kent State,MAC,12,13,0.48,,6,7,0.462,,68.1,70.6,,-1.52,1.0,,,,,,
8,Bowling Green,MAC,14,12,0.538,,6,8,0.429,,65.2,69.1,,-3.92,-0.02,,,,,,
9,Eastern Michigan,MAC,11,13,0.458,,4,9,0.308,,66.7,68.9,,-2.36,-0.14,,,,,,
10,Akron,MAC,7,19,0.269,,4,9,0.308,,68.4,79.9,,-11.99,-0.45,,,,,,
11,Western Michigan,MAC,7,17,0.292,,3,10,0.231,,55.7,66.5,,-10.83,-0.05,,,,,,
12,Northern Illinois,MAC,5,21,0.192,,2,12,0.143,,56.7,69.7,,-15.45,-2.45,,,,,,
13,Buffalo,MAC,2,23,0.08,,0,13,0.0,,59.1,73.2,,-15.47,-1.39,,,,,,
