Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UC Irvine,Big West,24,5,0.828,,15,3,0.833,,71.3,57.4,,7.84,-6.02,,,,,,
2,UC San Diego,Big West,20,8,0.714,,15,3,0.833,,70.2,62.3,,2.85,-5.07,,,,,,
3,UC Davis,Big West,21,8,0.724,,14,4,0.778,,68.6,65.8,,-0.59,-3.41,,,,,,
4,Hawaii,Big West,18,10,0.643,,12,6,0.667,,63.0,58.3,,2.1,-2.59,,,,,,
5,Cal State Fullerton,Big West,16,12,0.571,,12,6,0.667,,69.2,67.6,,-3.38,-4.99,,,,,,
6,UC Santa Barbara,Big West,20,8,0.714,,12,7,0.632,,66.2,60.1,,1.68,-4.43,,,,,,
7,UC Riverside,Big West,10,19,0.345,,8,11,0.421,,62.2,65.7,,-5.8,-2.28,,,,,,
8,Cal State Northridge,Big West,9,18,0.333,,5,13,0.278,,61.0,69.6,,-11.96,-3.36,,,,,,
9,Long Beach State,Big West,5,23,0.179,,4,14,0.222,,56.1,73.0,,-17.56,-0.63,,,,,,
10,Cal State Bakersfield,Big West,7,21,0.25,,2,16,0.111,,62.1,69.8,,-11.86,-4.12,,,,,,
11,Cal Poly,Big West,3,25,0.107,,1,17,0.056,,55.0,76.0,,-20.22,0.78,,,,,,
