Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Louisiana Tech,CUSA,26,7,0.788,,17,1,0.944,,70.5,60.5,,8.61,-1.4,,,,,,Reg. Season Champion
2,Florida International,CUSA,21,11,0.656,,12,6,0.667,,68.7,66.5,,-1.33,-3.56,,,,,,
3,Missouri State,CUSA,23,13,0.639,,11,7,0.611,,65.6,62.1,,3.76,0.23,,,,,,NCAA Tournament; Conf. Tournament Champion
4,Liberty,CUSA,18,13,0.581,,11,7,0.611,,62.9,61.2,,1.55,-0.14,,,,,,
5,Sam Houston,CUSA,18,13,0.581,,11,7,0.611,,63.0,62.0,,-1.07,-2.07,,,,,,
6,Middle Tennessee,CUSA,17,15,0.531,,11,7,0.611,,62.1,60.2,,0.58,-1.32,,,,,,
7,Jacksonville State,CUSA,16,16,0.5,,9,9,0.5,,61.1,62.1,,-6.38,-5.38,,,,,,
8,Kennesaw State,CUSA,13,17,0.433,,6,12,0.333,,59.5,64.2,,-8.02,-3.35,,,,,,
9,Delaware,CUSA,13,19,0.406,,6,12,0.333,,62.4,65.9,,-7.33,-3.82,,,,,,
10,UTEP,CUSA,13,17,0.433,,5,13,0.278,,64.3,71.3,,-10.9,-3.94,,,,,,
11,New Mexico State,CUSA,9,21,0.3,,5,13,0.278,,55.7,68.5,,-14.03,-1.29,,,,,,
12,Western Kentucky,CUSA,8,21,0.276,,4,14,0.222,,56.6,66.1,,-11.56,-2.06,,,,,,
