Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,San Diego State,MWC,17,3,0.85,,11,0,1.0,,69.6,60.8,,10.49,1.7,,,,,,
2,Nevada-Las Vegas,MWC,15,7,0.682,,10,2,0.833,,67.9,61.4,,9.73,3.18,,,,,,
3,Boise State,MWC,17,5,0.773,,8,3,0.727,,72.9,67.0,,5.0,-0.9,,,,,,
4,Colorado State,MWC,17,6,0.739,,8,4,0.667,,65.4,56.1,,9.26,-0.02,,,,,,
5,New Mexico,MWC,15,7,0.682,,7,4,0.636,,69.5,61.1,,7.27,-1.09,,,,,,
6,Grand Canyon,MWC,8,14,0.364,,7,5,0.583,,65.6,68.2,,3.7,6.34,,,,,,
7,Wyoming,MWC,8,13,0.381,,5,7,0.417,,53.6,61.2,,-7.17,0.38,,,,,,
8,Fresno State,MWC,10,13,0.435,,4,8,0.333,,60.6,60.1,,-1.23,-1.73,,,,,,
9,Air Force,MWC,9,12,0.429,,3,8,0.273,,57.6,61.4,,-5.95,-2.15,,,,,,
10,Nevada,MWC,7,14,0.333,,3,8,0.273,,54.6,59.3,,-4.96,-0.21,,,,,,
11,Utah State,MWC,6,15,0.286,,2,10,0.167,,58.3,69.2,,-10.11,0.79,,,,,,
12,San Jose State,MWC,3,19,0.136,,1,10,0.091,,56.4,75.5,,-16.69,2.36,,,,,,
