Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,North Dakota State,Summit,22,2,0.917,,11,0,1.0,,80.7,60.1,,16.37,-4.23,,,,,,
2,South Dakota,Summit,20,6,0.769,,10,2,0.833,,67.9,57.7,,3.88,-6.29,,,,,,
3,South Dakota State,Summit,19,6,0.76,,9,2,0.818,,76.6,62.8,,16.06,2.26,,,,,,
4,Oral Roberts,Summit,12,12,0.5,,5,6,0.455,,75.0,78.9,,-2.81,1.05,,,,,,
5,St. Thomas,Summit,12,13,0.48,,5,6,0.455,,61.0,65.3,,-6.5,-2.14,,,,,,
6,Kansas City,Summit,7,18,0.28,,4,8,0.333,,62.5,71.8,,-9.8,-0.48,,,,,,
7,Denver,Summit,9,16,0.36,,3,9,0.25,,57.6,69.1,,-12.89,-1.35,,,,,,
8,North Dakota,Summit,7,19,0.269,,3,9,0.25,,56.9,74.0,,-19.17,-2.09,,,,,,
9,Omaha,Summit,4,23,0.148,,2,10,0.167,,51.1,78.6,,-26.49,1.03,,,,,,
