Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Fairfield,MAAC,16,3,0.842,,10,0,1.0,,79.5,60.6,,12.21,-6.63,,,,,,
2,Quinnipiac,MAAC,15,4,0.789,,10,0,1.0,,67.4,52.1,,4.75,-10.62,,,,,,
3,Sacred Heart,MAAC,9,10,0.474,,7,3,0.7,,58.9,62.8,,-14.83,-10.94,,,,,,
4,Merrimack,MAAC,9,9,0.5,,6,3,0.667,,65.1,67.5,,-10.48,-8.07,,,,,,
5,Manhattan,MAAC,5,13,0.278,,5,4,0.556,,55.1,65.6,,-14.05,-3.55,,,,,,
6,Iona,MAAC,12,8,0.6,,5,5,0.5,,59.4,59.6,,-14.0,-13.79,,,,,,
7,Mount St. Mary's,MAAC,9,10,0.474,,5,5,0.5,,59.1,61.6,,-12.41,-9.88,,,,,,
8,Siena,MAAC,7,12,0.368,,5,5,0.5,,66.7,65.6,,-12.19,-13.3,,,,,,
9,Marist,MAAC,7,13,0.35,,4,6,0.4,,58.8,67.2,,-11.66,-3.26,,,,,,
10,Saint Peter's,MAAC,4,15,0.211,,3,7,0.3,,49.7,67.3,,-24.88,-7.32,,,,,,
11,Rider,MAAC,4,15,0.211,,2,8,0.2,,53.8,64.6,,-19.64,-8.91,,,,,,
12,Canisius,MAAC,3,15,0.167,,1,8,0.111,,55.0,71.0,,-23.49,-7.49,,,,,,
13,Niagara,MAAC,0,18,0.0,,0,9,0.0,,50.9,82.0,,-36.89,-5.78,,,,,,
