Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UCLA,Big Ten,20,1,0.952,,10,0,1.0,,86.8,56.8,,48.25,18.25,,3.0,2.0,,,
2,Iowa,Big Ten,18,2,0.9,,9,0,1.0,,81.0,63.0,,33.59,15.64,,21.0,8.0,,,
3,Michigan,Big Ten,17,3,0.85,,8,1,0.889,,87.2,59.6,,40.75,13.2,,13.0,6.0,,,
4,Michigan State,Big Ten,18,2,0.9,,7,2,0.778,,86.0,60.2,,34.12,8.32,,23.0,13.0,,,
5,Ohio State,Big Ten,18,3,0.857,,7,2,0.778,,84.4,64.6,,29.47,9.62,,,11.0,,,
6,Washington,Big Ten,17,4,0.81,,7,3,0.7,,74.3,58.6,,25.78,10.07,,,20.0,,,
7,Minnesota,Big Ten,15,6,0.714,,6,4,0.6,,74.8,54.8,,31.28,11.23,,,,,,
8,Maryland,Big Ten,17,5,0.773,,5,5,0.5,,84.2,61.0,,31.45,8.22,,10.0,7.0,,,
9,Nebraska,Big Ten,16,5,0.762,,5,5,0.5,,82.6,63.9,,29.35,10.64,,,20.0,,,
10,Illinois,Big Ten,15,6,0.714,,5,5,0.5,,78.4,64.7,,23.71,10.0,,,25.0,,,
11,Wisconsin,Big Ten,13,8,0.619,,5,5,0.5,,70.3,69.6,,11.53,10.77,,,,,,
12,Oregon,Big Ten,16,7,0.696,,4,6,0.4,,77.9,62.3,,27.79,12.22,,,,,,
13,Purdue,Big Ten,11,9,0.55,,3,6,0.333,,70.7,69.0,,13.59,11.89,,,,,,
14,Southern California,Big Ten,11,9,0.55,,3,6,0.333,,68.5,59.9,,29.68,21.08,,18.0,8.0,,,
15,Northwestern,Big Ten,8,13,0.381,,2,8,0.2,,65.5,72.7,,6.16,13.35,,,,,,
16,Rutgers,Big Ten,9,12,0.429,,1,9,0.1,,58.8,66.1,,2.14,9.47,,,,,,
17,Penn State,Big Ten,7,15,0.318,,0,11,0.0,,74.0,82.5,,8.65,17.15,,,,,,
18,Indiana,Big Ten,11,10,0.524,,0,9,0.0,,70.5,67.9,,14.7,12.08,,,,,,
