Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Boise State,MWC,9,2,0.818,,,,,,74.7,70.7,,1.79,-2.21,,,,,,
2,Colorado State,MWC,9,2,0.818,,,,,,68.8,54.5,,13.71,-0.59,,,,,,
3,New Mexico,MWC,8,3,0.727,,,,,,72.0,60.9,,7.04,-4.06,,,,,,
4,San Diego State,MWC,6,3,0.667,,,,,,66.0,64.5,,6.95,5.45,,,,,,
5,Air Force,MWC,6,4,0.6,,,,,,57.9,58.2,,-7.16,-6.83,,,,,,
6,Fresno State,MWC,6,5,0.545,,,,,,60.9,59.3,,-3.54,-5.14,,,,,,
7,Nevada-Las Vegas,MWC,5,5,0.5,,,,,,63.9,64.3,,6.37,6.77,,,,,,
8,Utah State,MWC,4,5,0.444,,,,,,61.0,71.4,,-11.61,-1.23,,,,,,
9,Nevada,MWC,4,6,0.4,,,,,,54.1,58.7,,-7.44,-2.84,,,,,,
10,Wyoming,MWC,3,6,0.333,,,,,,49.9,62.1,,-9.6,2.65,,,,,,
11,Grand Canyon,MWC,1,9,0.1,,,,,,63.2,72.5,,2.76,12.06,,,,,,
12,San Jose State,MWC,1,9,0.1,,,,,,54.0,73.4,,-16.84,2.61,,,,,,
