Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UC Santa Barbara,Big West,6,1,0.857,,,,,,71.0,63.2,,11.02,3.18,,,,,,
2,UC Davis,Big West,6,2,0.75,,,,,,72.3,69.6,,2.05,-0.67,,,,,,
3,UC Irvine,Big West,6,2,0.75,,,,,,68.8,58.8,,-1.06,-11.06,,,,,,
4,Hawaii,Big West,4,3,0.571,,,,,,63.0,65.3,,-0.72,1.61,,,,,,
5,Cal State Northridge,Big West,3,3,0.5,,,,,,60.8,78.5,,-18.13,-0.38,,,,,,
6,UC San Diego,Big West,4,4,0.5,,,,,,66.6,64.0,,-0.01,-2.58,,,,,,
7,Cal Poly,Big West,2,4,0.333,,,,,,68.8,82.0,,-14.12,-0.87,,,,,,
8,Cal State Bakersfield,Big West,2,5,0.286,,,,,,58.7,70.3,,-21.12,-9.55,,,,,,
9,Cal State Fullerton,Big West,2,5,0.286,,,,,,62.3,69.8,,-11.75,-4.25,,,,,,
10,UC Riverside,Big West,1,5,0.167,,,,,,56.8,65.0,,-3.55,4.65,,,,,,
11,Long Beach State,Big West,0,6,0.0,,,,,,49.5,70.7,,-17.92,3.25,,,,,,
