Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,FDU,NEC,20,4,0.833,,11,0,1.0,,65.3,53.1,,-2.12,-14.3,,,,,,
2,Long Island University,NEC,14,8,0.636,,9,2,0.818,,68.3,62.7,,-12.45,-18.1,,,,,,
3,Mercyhurst,NEC,8,14,0.364,,8,3,0.727,,62.6,76.6,,-22.95,-8.9,,,,,,
4,Wagner,NEC,10,12,0.455,,6,5,0.545,,53.3,60.4,,-19.57,-12.47,,,,,,
5,Chicago State,NEC,7,17,0.292,,6,5,0.545,,60.0,74.0,,-23.52,-9.48,,,,,,
6,New Haven,NEC,7,15,0.318,,5,6,0.455,,55.2,62.4,,-23.22,-16.07,,,,,,
7,Stonehill,NEC,8,14,0.364,,4,7,0.364,,59.3,68.4,,-22.19,-13.04,,,,,,
8,Le Moyne,NEC,6,18,0.25,,4,7,0.364,,55.0,73.9,,-28.42,-9.51,,,,,,
9,Saint Francis (PA),NEC,2,20,0.091,,2,9,0.182,,57.0,72.0,,-29.08,-14.08,,,,,,
10,Central Connecticut State,NEC,0,22,0.0,,0,11,0.0,,52.8,73.5,,-32.81,-12.13,,,,,,
