Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Albany (NY),AEC,9,3,0.75,,,,,,58.4,52.7,,2.27,-3.36,,,,,,
2,Bryant,AEC,9,3,0.75,,,,,,67.6,56.8,,-3.25,-14.07,,,,,,
3,Vermont,AEC,9,4,0.692,,,,,,62.1,55.5,,3.39,-3.24,,,,,,
4,NJIT,AEC,8,4,0.667,,,,,,66.5,63.3,,-4.95,-8.12,,,,,,
5,Binghamton,AEC,6,4,0.6,,,,,,65.9,74.8,,-5.72,3.16,,,,,,
6,Massachusetts-Lowell,AEC,5,6,0.455,,,,,,55.3,64.7,,-20.7,-11.36,,,,,,
7,Maryland-Baltimore County,AEC,4,6,0.4,,,,,,61.6,64.4,,-6.16,-3.28,,,,,,
8,New Hampshire,AEC,4,7,0.364,,,,,,58.4,72.2,,-16.38,-2.61,,,,,,
9,Maine,AEC,4,8,0.333,,,,,,57.2,62.0,,-4.73,0.11,,,,,,
