Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Gonzaga,WCC,18,7,0.72,,10,2,0.833,,73.4,63.8,,13.7,4.1,,,,,,
2,Oregon State,WCC,17,8,0.68,,9,3,0.75,,65.2,61.5,,8.38,4.73,,,,,,
3,Loyola Marymount,WCC,15,8,0.652,,9,3,0.75,,70.3,64.6,,3.2,-2.53,,,,,,
4,Santa Clara,WCC,18,7,0.72,,8,4,0.667,,79.0,68.6,,10.56,0.12,,,,,,
5,Portland,WCC,14,10,0.583,,8,4,0.667,,67.2,64.3,,4.93,2.06,,,,,,
6,San Francisco,WCC,14,10,0.583,,7,6,0.538,,67.1,68.1,,-0.19,0.81,,,,,,
7,Pepperdine,WCC,15,9,0.625,,6,6,0.5,,69.4,65.7,,3.98,0.34,,,,,,
8,Saint Mary's (CA),WCC,14,11,0.56,,5,7,0.417,,58.3,59.8,,0.19,1.71,,,,,,
9,Pacific,WCC,9,14,0.391,,4,8,0.333,,62.7,69.1,,-3.86,2.6,,,,,,
10,Washington State,WCC,5,21,0.192,,4,9,0.308,,63.4,75.2,,-3.9,7.91,,,,,,
11,San Diego,WCC,9,17,0.346,,3,10,0.231,,56.0,64.1,,-9.08,-1.0,,,,,,
12,Seattle,WCC,5,19,0.208,,1,12,0.077,,58.5,78.5,,-20.92,-0.97,,,,,,
