Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Louisiana Tech,CUSA,17,5,0.773,,10,1,0.909,,71.9,62.4,,8.51,-0.99,,,,,,
2,Sam Houston,CUSA,14,7,0.667,,7,3,0.7,,61.8,59.3,,0.63,-1.87,,,,,,
3,Missouri State,CUSA,15,8,0.652,,7,3,0.7,,66.0,62.2,,2.46,-1.37,,,,,,
4,Florida International,CUSA,14,8,0.636,,7,4,0.636,,70.7,67.9,,-1.91,-4.72,,,,,,
5,Middle Tennessee,CUSA,12,11,0.522,,7,4,0.636,,60.5,59.3,,1.14,-0.08,,,,,,
6,Jacksonville State,CUSA,12,11,0.522,,5,5,0.5,,61.0,62.2,,-6.33,-5.08,,,,,,
7,Delaware,CUSA,11,12,0.478,,5,5,0.5,,64.0,64.9,,-4.94,-4.03,,,,,,
8,Liberty,CUSA,11,11,0.5,,5,6,0.455,,63.4,65.2,,-0.72,1.13,,,,,,
9,Kennesaw State,CUSA,11,11,0.5,,4,7,0.364,,61.4,64.8,,-6.04,-2.67,,,,,,
10,New Mexico State,CUSA,8,15,0.348,,4,7,0.364,,57.6,69.6,,-12.36,-0.31,,,,,,
11,UTEP,CUSA,10,12,0.455,,2,9,0.182,,62.9,72.1,,-12.56,-3.41,,,,,,
12,Western Kentucky,CUSA,5,17,0.227,,1,10,0.091,,56.3,68.0,,-13.48,-1.72,,,,,,
