Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Connecticut,Big East,18,0,1.0,,9,0,1.0,,90.4,51.7,,53.75,15.03,,1.0,1.0,,,
2,Villanova,Big East,14,4,0.778,,7,2,0.778,,73.8,61.8,,21.58,9.58,,,,,,
3,Seton Hall,Big East,13,5,0.722,,7,2,0.778,,71.6,62.9,,16.42,7.76,,,,,,
4,St. John's (NY),Big East,15,5,0.75,,5,4,0.556,,63.8,60.5,,5.09,1.74,,,,,,
5,Marquette,Big East,11,7,0.611,,5,4,0.556,,69.9,62.8,,14.77,7.71,,,,,,
6,Georgetown,Big East,11,7,0.611,,4,5,0.444,,68.1,59.8,,10.46,2.13,,,,,,
7,Xavier,Big East,10,8,0.556,,3,6,0.333,,60.4,63.1,,-0.11,2.62,,,,,,
8,Providence,Big East,10,10,0.5,,3,6,0.333,,59.3,61.9,,0.9,3.45,,,,,,
9,Creighton,Big East,7,11,0.389,,3,6,0.333,,68.2,69.4,,7.78,8.95,,,,,,
10,Butler,Big East,8,10,0.444,,2,6,0.25,,63.3,64.6,,4.16,5.49,,,,,,
11,DePaul,Big East,4,16,0.2,,1,8,0.111,,62.2,73.0,,-5.07,5.68,,,,,,
