Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Western Illinois,OVC,13,2,0.867,,5,1,0.833,,76.3,64.6,,3.35,-8.32,,,,,,
2,Southern Indiana,OVC,11,4,0.733,,5,1,0.833,,65.9,59.6,,5.54,-0.8,,,,,,
3,Lindenwood,OVC,12,5,0.706,,4,2,0.667,,71.2,63.8,,7.27,-0.13,,,,,,
4,Morehead State,OVC,9,8,0.529,,4,2,0.667,,62.6,69.1,,-5.2,1.24,,,,,,
5,Little Rock,OVC,8,8,0.5,,4,2,0.667,,55.1,61.7,,-5.27,1.3,,,,,,
6,Tennessee Tech,OVC,10,5,0.667,,3,3,0.5,,64.4,62.6,,-5.01,-6.78,,,,,,
7,Tennessee-Martin,OVC,7,8,0.467,,3,3,0.5,,61.1,67.4,,-8.96,-2.63,,,,,,
8,Eastern Illinois,OVC,3,14,0.176,,2,4,0.333,,58.4,73.2,,-14.83,-0.07,,,,,,
9,Southern Illinois-Edwardsville,OVC,8,8,0.5,,1,5,0.167,,57.6,63.2,,-11.3,-5.76,,,,,,
10,Southeast Missouri State,OVC,5,10,0.333,,1,5,0.167,,62.3,71.9,,-13.1,-3.48,,,,,,
11,Tennessee State,OVC,2,13,0.133,,1,5,0.167,,58.3,78.5,,-22.51,-2.38,,,,,,
