Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UTEP,CUSA,7,3,0.7,,,,,,65.3,67.8,,-7.26,-4.82,,,,,,
2,Florida International,CUSA,6,3,0.667,,,,,,75.3,73.2,,-5.54,-7.65,,,,,,
3,Kennesaw State,CUSA,6,3,0.667,,,,,,62.3,63.0,,-4.49,-3.77,,,,,,
4,Liberty,CUSA,6,3,0.667,,,,,,64.4,66.3,,4.63,6.5,,,,,,
5,Louisiana Tech,CUSA,6,4,0.6,,,,,,71.3,70.6,,3.94,3.16,,,,,,
6,Missouri State,CUSA,7,5,0.583,,,,,,66.6,65.4,,1.32,0.15,,,,,,
7,Delaware,CUSA,5,4,0.556,,,,,,66.3,65.6,,-5.84,-6.46,,,,,,
8,Sam Houston,CUSA,5,4,0.556,,,,,,59.0,61.0,,0.47,2.47,,,,,,
9,Jacksonville State,CUSA,5,6,0.455,,,,,,59.9,68.3,,-11.91,-3.54,,,,,,
10,Middle Tennessee,CUSA,4,7,0.364,,,,,,56.6,64.1,,-3.08,4.37,,,,,,
11,Western Kentucky,CUSA,4,7,0.364,,,,,,56.0,66.1,,-12.65,-2.55,,,,,,
12,New Mexico State,CUSA,3,7,0.3,,,,,,51.9,70.5,,-16.41,2.21,,,,,,
