Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Western Illinois,OVC,21,4,0.84,,13,3,0.813,,75.5,63.2,,4.48,-7.75,,,,,,
2,Lindenwood,OVC,19,7,0.731,,11,4,0.733,,72.2,63.2,,6.18,-2.82,,,,,,
3,Southern Indiana,OVC,17,7,0.708,,11,4,0.733,,68.2,60.6,,3.44,-4.13,,,,,,
4,Morehead State,OVC,15,11,0.577,,10,5,0.667,,62.6,65.9,,-5.31,-2.07,,,,,,
5,Tennessee-Martin,OVC,13,11,0.542,,9,6,0.6,,61.2,64.5,,-5.88,-2.6,,,,,,
6,Little Rock,OVC,12,13,0.48,,8,7,0.533,,57.3,64.0,,-7.86,-1.17,,,,,,
7,Tennessee Tech,OVC,14,10,0.583,,7,8,0.467,,64.5,62.6,,-4.05,-5.91,,,,,,
8,Southern Illinois-Edwardsville,OVC,11,14,0.44,,4,11,0.267,,59.0,63.6,,-10.06,-5.47,,,,,,
9,Southeast Missouri State,OVC,8,16,0.333,,4,11,0.267,,62.0,70.4,,-11.7,-3.34,,,,,,
10,Tennessee State,OVC,4,20,0.167,,3,12,0.2,,59.0,75.7,,-18.73,-2.06,,,,,,
11,Eastern Illinois,OVC,4,22,0.154,,3,12,0.2,,57.4,71.5,,-15.62,-1.5,,,,,,
