Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Northern Iowa,MVC,3,4,0.429,,1.0,0.0,1.0,,57.4,60.7,,4.07,7.35,,,,,,
2,Murray State,MVC,6,2,0.75,,,,,,80.6,82.1,,4.46,5.96,,,,,,
3,Indiana State,MVC,4,3,0.571,,,,,,72.0,69.2,,-5.65,-8.49,,,,,,
4,Belmont,MVC,4,4,0.5,,,,,,69.1,68.5,,8.42,7.8,,,,,,
5,Bradley,MVC,4,4,0.5,,,,,,69.7,71.4,,1.14,2.86,,,,,,
6,Illinois-Chicago,MVC,4,5,0.444,,,,,,61.8,63.9,,-4.23,-2.12,,,,,,
7,Evansville,MVC,2,6,0.25,,,,,,60.9,77.3,,-17.89,-1.52,,,,,,
8,Drake,MVC,1,6,0.143,,,,,,66.9,81.7,,-6.67,8.19,,,,,,
9,Southern Illinois,MVC,1,6,0.143,,,,,,56.7,75.8,,-20.13,-0.97,,,,,,
10,Valparaiso,MVC,0,8,0.0,,,,,,52.5,82.4,,-32.4,-2.52,,,,,,
11,Illinois State,MVC,4,5,0.444,,0.0,1.0,0.0,,69.9,66.1,,3.35,-0.43,,,,,,
