Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Idaho,Big Sky,24,5,0.828,,15,1,0.938,,78.6,67.5,,6.08,-4.99,,,,,,
2,Montana State,Big Sky,21,6,0.778,,14,2,0.875,,74.8,63.4,,11.39,-0.01,,,,,,
3,Northern Colorado,Big Sky,21,8,0.724,,12,4,0.75,,66.7,61.9,,0.92,-3.81,,,,,,
4,Idaho State,Big Sky,18,9,0.667,,11,5,0.688,,64.8,60.4,,1.84,-2.58,,,,,,
5,Sacramento State,Big Sky,13,16,0.448,,7,9,0.438,,59.6,62.1,,-6.07,-3.62,,,,,,
6,Eastern Washington,Big Sky,13,16,0.448,,6,10,0.375,,67.8,70.7,,-5.58,-2.66,,,,,,
7,Northern Arizona,Big Sky,10,19,0.345,,6,10,0.375,,68.8,76.3,,-8.48,-0.96,,,,,,
8,Montana,Big Sky,7,20,0.259,,4,12,0.25,,62.0,73.8,,-10.23,1.61,,,,,,
9,Weber State,Big Sky,9,20,0.31,,3,13,0.188,,61.7,71.7,,-9.82,0.22,,,,,,
10,Portland State,Big Sky,6,22,0.214,,2,14,0.125,,64.0,76.0,,-13.97,-1.97,,,,,,
