Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Rice,American,24,3,0.889,,14,0,1.0,,70.4,59.1,,11.55,0.18,,,,,,
2,East Carolina,American,20,8,0.714,,12,3,0.8,,71.9,65.3,,4.88,-1.77,,,,,,
3,South Florida,American,17,11,0.607,,10,5,0.667,,71.3,68.5,,11.41,8.59,,,,,,
4,North Texas,American,16,11,0.593,,10,5,0.667,,67.8,62.9,,8.03,3.15,,,,,,
5,Tulsa,American,17,9,0.654,,9,5,0.643,,68.8,65.4,,0.91,-2.44,,,,,,
6,UTSA,American,12,13,0.48,,7,7,0.5,,59.8,59.8,,3.16,3.08,,,,,,
7,Temple,American,12,14,0.462,,6,8,0.429,,67.7,68.9,,3.59,4.82,,,,,,
8,Charlotte,American,12,15,0.444,,6,8,0.429,,63.9,66.6,,1.45,4.15,,,,,,
9,Florida Atlantic,American,12,15,0.444,,6,9,0.4,,61.5,69.3,,-6.35,1.42,,,,,,
10,Tulane,American,10,16,0.385,,5,9,0.357,,66.3,67.5,,1.06,2.26,,,,,,
11,UAB,American,10,16,0.385,,3,11,0.214,,69.3,69.8,,-1.26,-0.78,,,,,,
12,Wichita State,American,6,21,0.222,,3,11,0.214,,59.3,69.2,,-9.14,0.75,,,,,,
13,Memphis,American,8,19,0.296,,2,12,0.143,,62.8,68.7,,-4.95,0.94,,,,,,
