Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UCLA,Big Ten,31,1,0.969,,18,0,1.0,,85.1,57.0,,48.93,20.81,,3.0,2.0,,,Reg. Season Champion; Conf. Tournament Champion
2,Iowa,Big Ten,26,6,0.813,,15,3,0.833,,76.8,65.2,,32.68,21.05,,21.0,7.0,,,
3,Michigan,Big Ten,25,6,0.806,,15,3,0.833,,83.6,63.0,,39.49,18.81,,13.0,6.0,,,
4,Ohio State,Big Ten,26,7,0.788,,13,5,0.722,,81.7,66.2,,32.53,17.01,,,8.0,,,
5,Minnesota,Big Ten,22,8,0.733,,13,5,0.722,,74.9,57.9,,32.26,15.26,,,18.0,,,
6,Maryland,Big Ten,23,8,0.742,,11,7,0.611,,82.3,63.2,,32.32,13.29,,10.0,7.0,,,
7,Michigan State,Big Ten,22,8,0.733,,11,7,0.611,,83.0,65.9,,32.15,15.02,,23.0,12.0,,,
8,Washington,Big Ten,21,10,0.677,,10,8,0.556,,71.7,62.2,,26.09,16.6,,,20.0,,,
9,Illinois,Big Ten,21,11,0.656,,9,9,0.5,,77.5,66.1,,25.43,14.06,,,25.0,,,
10,Southern California,Big Ten,17,13,0.567,,9,9,0.5,,69.9,62.9,,28.07,21.01,,18.0,8.0,,,
11,Oregon,Big Ten,22,12,0.647,,8,10,0.444,,74.7,64.5,,26.49,16.28,,,,,,
12,Nebraska,Big Ten,18,12,0.6,,7,11,0.389,,79.3,67.7,,27.31,15.68,,,20.0,,,
13,Indiana,Big Ten,18,14,0.563,,6,12,0.333,,71.4,70.2,,17.05,15.83,,,,,,
14,Purdue,Big Ten,13,17,0.433,,5,13,0.278,,69.4,72.2,,12.5,15.3,,,,,,
15,Wisconsin,Big Ten,13,17,0.433,,5,13,0.278,,68.5,73.1,,11.83,16.43,,,,,,
16,Penn State,Big Ten,11,18,0.379,,4,14,0.222,,74.4,82.2,,9.91,17.7,,,,,,
17,Northwestern,Big Ten,8,21,0.276,,2,16,0.111,,65.4,75.9,,6.09,16.61,,,,,,
18,Rutgers,Big Ten,9,20,0.31,,1,17,0.056,,58.0,69.5,,2.42,13.87,,,,,,
