Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,College of Charleston,CAA,27,6,0.818,,16,2,0.889,,70.8,59.9,,4.28,-6.56,,,,,,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
2,Drexel,CAA,21,11,0.656,,13,5,0.722,,62.6,57.9,,-2.96,-7.67,,,,,,
3,Campbell,CAA,20,12,0.625,,13,5,0.722,,58.2,57.1,,-6.57,-7.6,,,,,,
4,Monmouth,CAA,21,12,0.636,,12,6,0.667,,61.7,60.1,,-5.89,-7.52,,,,,,
5,Stony Brook,CAA,18,15,0.545,,12,6,0.667,,54.8,58.2,,-8.95,-5.55,,,,,,
6,Towson,CAA,17,14,0.548,,10,8,0.556,,65.2,66.7,,-7.26,-5.83,,,,,,
7,Elon,CAA,16,16,0.5,,10,8,0.556,,63.3,62.8,,-6.71,-7.16,,,,,,
8,William & Mary,CAA,17,14,0.548,,9,9,0.5,,60.3,60.6,,-7.27,-6.94,,,,,,
9,North Carolina A&T,CAA,12,18,0.4,,7,11,0.389,,59.5,66.6,,-9.96,-2.88,,,,,,
10,Hofstra,CAA,11,22,0.333,,6,12,0.333,,53.7,61.1,,-11.01,-3.6,,,,,,
11,Hampton,CAA,10,21,0.323,,4,14,0.222,,57.6,65.6,,-15.41,-7.44,,,,,,
12,Northeastern,CAA,7,22,0.241,,3,15,0.167,,60.6,67.3,,-14.51,-7.82,,,,,,
13,UNC Wilmington,CAA,7,24,0.226,,2,16,0.111,,58.1,68.9,,-18.67,-7.9,,,,,,
