Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Fairfield,MAAC,23,4,0.852,,17,1,0.944,,77.1,57.0,,12.55,-7.6,,,,,,
2,Quinnipiac,MAAC,21,5,0.808,,16,1,0.941,,69.0,52.7,,6.25,-10.02,,,,,,
3,Merrimack,MAAC,16,10,0.615,,13,4,0.765,,67.5,65.2,,-6.92,-9.16,,,,,,
4,Sacred Heart,MAAC,12,14,0.462,,10,7,0.588,,58.2,62.6,,-15.63,-11.23,,,,,,
5,Iona,MAAC,17,11,0.607,,10,8,0.556,,59.8,60.4,,-14.1,-13.47,,,,,,
6,Mount St. Mary's,MAAC,13,13,0.5,,9,8,0.529,,60.5,62.9,,-12.85,-10.43,,,,,,
7,Siena,MAAC,11,15,0.423,,9,8,0.529,,66.9,65.8,,-12.64,-13.67,,,,,,
8,Manhattan,MAAC,8,18,0.308,,8,9,0.471,,56.7,65.0,,-15.11,-6.77,,,,,,
9,Marist,MAAC,10,18,0.357,,7,11,0.389,,59.0,67.0,,-14.41,-6.41,,,,,,
10,Saint Peter's,MAAC,7,19,0.269,,6,11,0.353,,50.8,64.6,,-21.8,-8.08,,,,,,
11,Rider,MAAC,7,19,0.269,,5,12,0.294,,53.3,62.4,,-19.7,-10.63,,,,,,
12,Canisius,MAAC,4,22,0.154,,2,15,0.118,,55.1,68.1,,-21.09,-8.05,,,,,,
13,Niagara,MAAC,0,26,0.0,,0,17,0.0,,52.1,79.7,,-35.06,-7.44,,,,,,
