Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Murray State,MVC,21,3,0.875,,12,1,0.923,,84.5,76.3,,7.01,-1.17,,,,,,
2,Belmont,MVC,15,9,0.625,,11,2,0.846,,69.8,67.2,,8.01,5.47,,,,,,
3,Bradley,MVC,17,8,0.68,,10,4,0.714,,72.0,65.9,,1.22,-4.82,,,,,,
4,Illinois State,MVC,14,10,0.583,,8,5,0.615,,72.7,68.6,,1.68,-2.45,,,,,,
5,Northern Iowa,MVC,12,12,0.5,,8,6,0.571,,65.3,64.5,,2.76,1.97,,,,,,
6,Illinois-Chicago,MVC,11,13,0.458,,6,7,0.462,,63.5,63.6,,-4.69,-4.65,,,,,,
7,Southern Illinois,MVC,9,13,0.409,,6,7,0.462,,67.2,72.8,,-10.2,-4.6,,,,,,
8,Drake,MVC,6,17,0.261,,5,8,0.385,,69.9,77.0,,-4.6,2.49,,,,,,
9,Indiana State,MVC,8,16,0.333,,4,10,0.286,,72.4,82.8,,-14.8,-4.45,,,,,,
10,Evansville,MVC,6,19,0.24,,4,10,0.286,,66.3,74.4,,-12.26,-4.1,,,,,,
11,Valparaiso,MVC,0,25,0.0,,0,14,0.0,,55.6,80.5,,-29.11,-4.23,,,,,,
