Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Quinnipiac,MAAC,19,4,0.826,,14,0,1.0,,68.7,52.7,,5.62,-10.43,,,,,,
2,Fairfield,MAAC,19,4,0.826,,13,1,0.929,,78.0,59.0,,11.49,-7.56,,,,,,
3,Merrimack,MAAC,12,10,0.545,,9,4,0.692,,66.5,66.9,,-8.77,-8.34,,,,,,
4,Sacred Heart,MAAC,11,12,0.478,,9,5,0.643,,57.9,62.5,,-15.86,-11.22,,,,,,
5,Siena,MAAC,10,12,0.455,,8,5,0.615,,68.0,65.4,,-12.57,-15.21,,,,,,
6,Iona,MAAC,14,10,0.583,,7,7,0.5,,60.1,60.7,,-14.34,-13.73,,,,,,
7,Mount St. Mary's,MAAC,11,12,0.478,,7,7,0.5,,60.2,62.9,,-13.45,-10.8,,,,,,
8,Marist,MAAC,9,15,0.375,,6,8,0.429,,59.1,67.6,,-13.75,-5.25,,,,,,
9,Saint Peter's,MAAC,6,16,0.273,,5,8,0.385,,51.7,66.3,,-23.2,-8.53,,,,,,
10,Manhattan,MAAC,5,17,0.227,,5,8,0.385,,54.9,65.5,,-15.44,-4.8,,,,,,
11,Rider,MAAC,5,17,0.227,,3,10,0.231,,54.5,64.2,,-19.95,-10.27,,,,,,
12,Canisius,MAAC,4,19,0.174,,2,12,0.143,,55.6,69.4,,-21.46,-7.67,,,,,,
13,Niagara,MAAC,0,22,0.0,,0,13,0.0,,52.5,80.7,,-35.85,-7.67,,,,,,
