Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Eastern Kentucky,A-Sun,17,4,0.81,,8,0,1.0,,73.9,61.1,,4.08,-8.82,,,,,,
2,West Georgia,A-Sun,13,6,0.684,,6,2,0.75,,70.8,68.7,,-6.49,-8.6,,,,,,
3,Austin Peay,A-Sun,13,5,0.722,,5,3,0.625,,65.1,59.1,,0.78,-5.22,,,,,,
4,Florida Gulf Coast,A-Sun,9,10,0.474,,5,3,0.625,,57.3,63.2,,-1.65,4.23,,,,,,
5,Central Arkansas,A-Sun,11,8,0.579,,4,3,0.571,,69.9,62.5,,3.06,-4.36,,,,,,
6,North Alabama,A-Sun,9,9,0.5,,4,3,0.571,,62.4,67.1,,-11.23,-6.54,,,,,,
7,Jacksonville,A-Sun,12,7,0.632,,4,4,0.5,,71.2,70.2,,-2.29,-3.29,,,,,,
8,Stetson,A-Sun,11,8,0.579,,4,4,0.5,,67.3,69.0,,-6.31,-4.61,,,,,,
9,Lipscomb,A-Sun,7,12,0.368,,4,4,0.5,,57.1,65.1,,-12.48,-4.48,,,,,,
10,North Florida,A-Sun,7,12,0.368,,2,6,0.25,,59.6,72.2,,-16.13,-3.49,,,,,,
11,Queens (NC),A-Sun,7,12,0.368,,1,7,0.125,,56.4,70.7,,-23.47,-9.18,,,,,,
12,Bellarmine,A-Sun,2,19,0.095,,0,8,0.0,,51.2,81.4,,-28.78,1.37,,,,,,
