Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,McNeese State,Southland,20,4,0.833,,14,1,0.933,,65.9,52.4,,7.3,-6.2,,,,,,
2,Texas-Rio Grande Valley,Southland,15,9,0.625,,12,3,0.8,,64.2,67.5,,-7.98,-4.7,,,,,,
3,Lamar,Southland,14,8,0.636,,11,4,0.733,,63.7,59.5,,-3.04,-7.23,,,,,,
4,Stephen F. Austin,Southland,16,8,0.667,,10,5,0.667,,74.3,70.0,,-3.94,-8.17,,,,,,
5,Northwestern State,Southland,11,11,0.5,,8,6,0.571,,58.3,63.9,,-7.64,-2.04,,,,,,
6,Incarnate Word,Southland,10,12,0.455,,8,7,0.533,,63.4,71.6,,-12.0,-3.8,,,,,,
7,East Texas A&M,Southland,11,10,0.524,,7,7,0.5,,63.3,68.3,,-11.58,-6.63,,,,,,
8,Nicholls State,Southland,11,11,0.5,,7,8,0.467,,63.8,64.1,,-12.25,-11.97,,,,,,
9,Houston Christian,Southland,6,16,0.273,,4,11,0.267,,57.6,70.6,,-17.18,-4.23,,,,,,
10,Southeastern Louisiana,Southland,4,18,0.182,,3,12,0.2,,57.3,77.8,,-21.34,-0.86,,,,,,
11,Texas A&M-Corpus Christi,Southland,4,18,0.182,,3,12,0.2,,55.8,70.0,,-20.93,-6.79,,,,,,
12,New Orleans,Southland,2,21,0.087,,2,13,0.133,,61.2,82.0,,-24.23,-3.46,,,,,,
