Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Alabama A&M,SWAC,19,9,0.679,,15,1,0.938,,60.3,57.2,,-6.38,-9.42,,,,,,
2,Alcorn State,SWAC,16,11,0.593,,13,3,0.813,,54.0,60.7,,-15.67,-9.01,,,,,,
3,Southern,SWAC,16,11,0.593,,12,4,0.75,,60.7,61.4,,-6.81,-6.17,,,,,,
4,Alabama State,SWAC,14,13,0.519,,11,5,0.688,,59.3,68.1,,-17.1,-8.23,,,,,,
5,Arkansas-Pine Bluff,SWAC,12,14,0.462,,9,7,0.563,,59.2,69.5,,-21.51,-11.23,,,,,,
6,Grambling,SWAC,12,17,0.414,,9,7,0.563,,60.8,66.8,,-16.45,-10.41,,,,,,
7,Jackson State,SWAC,11,17,0.393,,9,7,0.563,,57.3,64.4,,-16.5,-9.39,,,,,,
8,Florida A&M,SWAC,7,21,0.25,,6,11,0.353,,58.1,70.8,,-23.09,-10.35,,,,,,
9,Mississippi Valley State,SWAC,6,21,0.222,,5,11,0.313,,58.7,80.3,,-30.73,-9.1,,,,,,
10,Texas Southern,SWAC,9,20,0.31,,5,12,0.294,,59.8,75.5,,-23.43,-7.75,,,,,,
11,Bethune-Cookman,SWAC,6,24,0.2,,4,13,0.235,,53.6,68.0,,-23.56,-9.08,,,,,,
12,Prairie View,SWAC,2,26,0.071,,0,17,0.0,,53.1,75.2,,-31.38,-9.26,,,,,,
