Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Quinnipiac,MAAC,18,4,0.818,,13,0,1.0,,68.5,52.5,,5.94,-10.02,,,,,,
2,Fairfield,MAAC,18,4,0.818,,12,1,0.923,,76.6,59.5,,9.77,-7.36,,,,,,
3,Sacred Heart,MAAC,11,11,0.5,,9,4,0.692,,58.4,62.2,,-15.18,-11.37,,,,,,
4,Merrimack,MAAC,11,10,0.524,,8,4,0.667,,66.4,67.9,,-9.64,-8.09,,,,,,
5,Siena,MAAC,9,12,0.429,,7,5,0.583,,67.7,65.5,,-12.92,-15.06,,,,,,
6,Iona,MAAC,14,9,0.609,,7,6,0.538,,60.0,60.6,,-14.32,-13.73,,,,,,
7,Mount St. Mary's,MAAC,10,12,0.455,,6,7,0.462,,60.1,62.9,,-13.74,-10.92,,,,,,
8,Marist,MAAC,9,14,0.391,,6,7,0.462,,59.6,65.8,,-12.35,-6.13,,,,,,
9,Saint Peter's,MAAC,6,15,0.286,,5,7,0.417,,51.2,65.9,,-23.37,-8.62,,,,,,
10,Manhattan,MAAC,5,16,0.238,,5,7,0.417,,54.7,65.3,,-14.92,-4.3,,,,,,
11,Rider,MAAC,4,17,0.19,,2,10,0.167,,53.7,64.4,,-20.69,-10.02,,,,,,
12,Canisius,MAAC,3,18,0.143,,1,11,0.083,,54.8,69.8,,-22.26,-7.26,,,,,,
13,Niagara,MAAC,0,21,0.0,,0,12,0.0,,52.2,81.0,,-35.87,-7.11,,,,,,
