Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Montana State,Big Sky,16,5,0.762,,9,1,0.9,,75.9,64.6,,13.24,1.92,,,,,,
2,Idaho,Big Sky,17,5,0.773,,8,1,0.889,,78.5,69.4,,4.16,-4.89,,,,,,
3,Northern Colorado,Big Sky,16,7,0.696,,7,3,0.7,,66.3,63.3,,0.24,-2.71,,,,,,
4,Idaho State,Big Sky,14,7,0.667,,7,3,0.7,,63.8,59.1,,1.52,-3.18,,,,,,
5,Sacramento State,Big Sky,11,12,0.478,,5,5,0.5,,58.8,61.8,,-6.14,-3.09,,,,,,
6,Eastern Washington,Big Sky,11,11,0.5,,4,5,0.444,,66.9,70.0,,-5.35,-2.25,,,,,,
7,Montana,Big Sky,7,14,0.333,,4,6,0.4,,61.5,72.5,,-8.64,2.41,,,,,,
8,Northern Arizona,Big Sky,7,16,0.304,,3,7,0.3,,69.3,76.9,,-8.03,-0.46,,,,,,
9,Weber State,Big Sky,7,16,0.304,,1,9,0.1,,61.7,71.2,,-9.19,0.31,,,,,,
10,Portland State,Big Sky,5,17,0.227,,1,9,0.1,,62.9,75.8,,-15.4,-2.44,,,,,,
