Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,College of Charleston,CAA,9,3,0.75,,1.0,0.0,1.0,,69.1,61.0,,3.28,-4.82,,,,,,
2,Monmouth,CAA,8,4,0.667,,1.0,0.0,1.0,,60.9,63.7,,-7.87,-5.09,,,,,,
3,William & Mary,CAA,8,4,0.667,,1.0,0.0,1.0,,63.2,63.0,,-4.56,-4.74,,,,,,
4,Towson,CAA,8,5,0.615,,1.0,0.0,1.0,,69.2,73.1,,-6.32,-2.4,,,,,,
5,Hampton,CAA,7,6,0.538,,1.0,0.0,1.0,,57.7,63.0,,-14.63,-9.33,,,,,,
6,UNC Wilmington,CAA,5,7,0.417,,1.0,0.0,1.0,,63.9,74.5,,-20.4,-9.86,,,,,,
7,Drexel,CAA,7,4,0.636,,,,,,62.8,60.3,,-1.24,-3.74,,,,,,
8,Campbell,CAA,7,7,0.5,,0.0,1.0,0.0,,61.6,62.2,,-8.62,-8.03,,,,,,
9,North Carolina A&T,CAA,5,7,0.417,,0.0,1.0,0.0,,52.3,72.9,,-10.23,10.39,,,,,,
10,Elon,CAA,5,8,0.385,,0.0,1.0,0.0,,59.4,62.3,,-7.8,-4.88,,,,,,
11,Northeastern,CAA,4,7,0.364,,0.0,1.0,0.0,,60.8,65.9,,-14.34,-9.25,,,,,,
12,Stony Brook,CAA,5,9,0.357,,0.0,1.0,0.0,,50.5,61.2,,-12.89,-2.25,,,,,,
13,Hofstra,CAA,2,10,0.167,,0.0,1.0,0.0,,51.6,70.9,,-12.96,6.31,,,,,,
