Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Green Bay,Horizon,25,9,0.735,,17,3,0.85,,67.9,59.8,,6.67,-1.42,,,,,,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
2,Youngstown State,Horizon,24,9,0.727,,15,5,0.75,,65.0,59.7,,0.05,-5.24,,,,,,
3,Cleveland State,Horizon,25,9,0.735,,13,7,0.65,,69.6,61.8,,0.28,-7.6,,,,,,
4,Purdue Fort Wayne,Horizon,20,13,0.606,,12,8,0.6,,69.7,64.5,,1.84,-3.35,,,,,,
5,Northern Kentucky,Horizon,15,17,0.469,,12,8,0.6,,68.4,69.8,,-3.11,-1.74,,,,,,
6,Robert Morris,Horizon,18,12,0.6,,11,9,0.55,,63.0,62.1,,-5.95,-6.85,,,,,,
7,IU Indy,Horizon,14,17,0.452,,9,11,0.45,,64.9,70.1,,-8.71,-3.47,,,,,,
8,Oakland,Horizon,10,21,0.323,,7,13,0.35,,62.8,72.5,,-9.95,-0.22,,,,,,
9,Wright State,Horizon,10,22,0.313,,6,14,0.3,,62.7,71.1,,-13.6,-5.24,,,,,,
10,Milwaukee,Horizon,8,24,0.25,,4,16,0.2,,59.7,69.9,,-14.82,-4.65,,,,,,
11,Detroit Mercy,Horizon,7,24,0.226,,4,16,0.2,,62.2,72.7,,-14.21,-3.78,,,,,,
