Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,North Dakota State,Summit,22,2,0.917,,11,0,1.0,,80.7,60.1,,16.44,-4.15,,,,,,
2,South Dakota,Summit,19,6,0.76,,9,2,0.818,,67.8,57.4,,4.29,-6.12,,,,,,
3,South Dakota State,Summit,18,6,0.75,,8,2,0.8,,75.8,63.4,,15.56,3.1,,,,,,
4,Oral Roberts,Summit,12,11,0.522,,5,5,0.5,,75.5,79.3,,-2.13,1.67,,,,,,
5,St. Thomas,Summit,11,13,0.458,,4,6,0.4,,60.5,65.3,,-6.79,-1.98,,,,,,
6,Kansas City,Summit,7,17,0.292,,4,7,0.364,,62.3,71.9,,-10.15,-0.63,,,,,,
7,Denver,Summit,9,15,0.375,,3,8,0.273,,57.6,69.3,,-11.73,0.03,,,,,,
8,North Dakota,Summit,7,18,0.28,,3,8,0.273,,57.3,73.0,,-18.63,-2.86,,,,,,
9,Omaha,Summit,3,23,0.115,,1,10,0.091,,50.5,79.5,,-27.51,1.45,,,,,,
