Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Massachusetts,MAC,6,0,1.0,,,,,,69.8,52.8,,12.04,-4.96,,,,,,
2,Ball State,MAC,7,1,0.875,,,,,,74.9,58.6,,12.33,-3.92,,,,,,
3,Central Michigan,MAC,5,2,0.714,,,,,,65.8,67.2,,0.4,1.74,,,,,,
4,Miami (OH),MAC,5,3,0.625,,,,,,68.8,63.0,,-0.35,-6.18,,,,,,
5,Eastern Michigan,MAC,4,3,0.571,,,,,,61.9,61.1,,-0.82,-1.54,,,,,,
6,Ohio,MAC,3,3,0.5,,,,,,69.0,70.3,,-2.0,-0.67,,,,,,
7,Toledo,MAC,3,3,0.5,,,,,,65.8,68.8,,-7.2,-4.2,,,,,,
8,Kent State,MAC,4,5,0.444,,,,,,63.1,70.3,,-2.53,4.6,,,,,,
9,Bowling Green,MAC,3,4,0.429,,,,,,61.3,78.3,,-9.88,7.12,,,,,,
10,Northern Illinois,MAC,2,5,0.286,,,,,,56.3,62.7,,-16.01,-9.58,,,,,,
11,Western Michigan,MAC,1,4,0.2,,,,,,54.5,74.8,,-13.92,6.33,,,,,,
12,Buffalo,MAC,1,6,0.143,,,,,,55.0,65.1,,-9.81,0.33,,,,,,
13,Akron,MAC,0,7,0.0,,,,,,64.4,81.0,,-15.98,0.59,,,,,,
