Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,North Dakota State,Summit,27,3,0.9,,15,1,0.938,,80.1,59.8,,15.38,-4.91,,,,,,Reg. Season Champion
2,South Dakota State,Summit,25,6,0.806,,14,2,0.875,,77.1,61.6,,16.92,1.5,,,,,,
3,South Dakota,Summit,23,8,0.742,,12,4,0.75,,67.4,59.7,,2.07,-5.64,,,,,,
4,St. Thomas,Summit,16,15,0.516,,8,8,0.5,,62.8,64.4,,-4.89,-3.25,,,,,,
5,Oral Roberts,Summit,15,15,0.5,,8,8,0.5,,74.4,77.4,,-3.44,-0.44,,,,,,
6,Denver,Summit,11,19,0.367,,5,11,0.313,,58.4,68.2,,-11.38,-1.56,,,,,,
7,Kansas City,Summit,7,23,0.233,,4,12,0.25,,62.1,72.9,,-10.5,0.32,,,,,,
8,North Dakota,Summit,7,24,0.226,,3,13,0.188,,56.9,74.4,,-18.87,-1.37,,,,,,
9,Omaha,Summit,6,27,0.182,,3,13,0.188,,51.8,76.7,,-24.65,0.28,,,,,,
