Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Eastern Kentucky,A-Sun,22,7,0.759,,13,3,0.813,,70.9,60.9,,2.29,-7.71,,,,,,
2,Jacksonville,A-Sun,20,7,0.741,,12,4,0.75,,72.1,67.1,,0.53,-4.47,,,,,,
3,Stetson,A-Sun,18,9,0.667,,11,5,0.688,,68.2,65.8,,-3.47,-5.79,,,,,,
4,Central Arkansas,A-Sun,18,10,0.643,,11,5,0.688,,68.2,59.1,,3.08,-6.0,,,,,,
5,West Georgia,A-Sun,17,10,0.63,,10,6,0.625,,69.8,68.1,,-6.41,-8.09,,,,,,
6,North Alabama,A-Sun,15,12,0.556,,10,6,0.625,,62.8,64.3,,-8.58,-7.06,,,,,,
7,Florida Gulf Coast,A-Sun,13,14,0.481,,9,7,0.563,,59.1,62.1,,-2.2,0.8,,,,,,
8,Austin Peay,A-Sun,15,11,0.577,,7,9,0.438,,66.2,60.7,,-0.9,-6.44,,,,,,
9,Lipscomb,A-Sun,9,18,0.333,,6,10,0.375,,58.7,64.5,,-11.63,-5.83,,,,,,
10,North Florida,A-Sun,9,18,0.333,,4,12,0.25,,60.2,70.1,,-14.18,-4.22,,,,,,
11,Queens (NC),A-Sun,9,18,0.333,,3,13,0.188,,57.2,70.2,,-21.37,-8.29,,,,,,
12,Bellarmine,A-Sun,2,27,0.069,,0,16,0.0,,48.9,81.4,,-32.98,-0.44,,,,,,
