Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Louisiana Tech,CUSA,21,5,0.808,,14,1,0.933,,70.8,61.7,,8.09,-1.0,,,,,,
2,Florida International,CUSA,17,9,0.654,,10,5,0.667,,69.1,65.7,,-0.3,-3.74,,,,,,
3,Sam Houston,CUSA,16,9,0.64,,9,5,0.643,,63.3,60.8,,0.59,-1.91,,,,,,
4,Middle Tennessee,CUSA,14,12,0.538,,9,5,0.643,,61.0,59.0,,0.95,-0.98,,,,,,
5,Missouri State,CUSA,16,11,0.593,,8,6,0.571,,65.9,62.4,,2.51,-0.98,,,,,,
6,Liberty,CUSA,14,12,0.538,,8,7,0.533,,62.2,62.6,,-0.2,0.26,,,,,,
7,Jacksonville State,CUSA,13,14,0.481,,7,8,0.467,,59.8,61.8,,-6.26,-4.22,,,,,,
8,Delaware,CUSA,12,15,0.444,,6,9,0.4,,63.0,65.9,,-7.04,-4.11,,,,,,
9,Kennesaw State,CUSA,12,14,0.462,,5,10,0.333,,60.9,64.7,,-5.93,-2.1,,,,,,
10,UTEP,CUSA,12,13,0.48,,4,10,0.286,,63.2,70.8,,-11.6,-3.99,,,,,,
11,New Mexico State,CUSA,8,18,0.308,,4,10,0.286,,57.1,69.3,,-13.07,-0.9,,,,,,
12,Western Kentucky,CUSA,7,18,0.28,,3,11,0.214,,56.6,66.3,,-11.57,-1.94,,,,,,
