Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,High Point,Big South,23,4,0.852,,12,2,0.857,,73.4,60.3,,1.06,-12.1,,,,,,
2,Longwood,Big South,18,8,0.692,,9,4,0.692,,72.0,68.6,,-4.63,-7.98,,,,,,
3,Radford,Big South,17,11,0.607,,9,4,0.692,,63.2,61.2,,-7.22,-9.18,,,,,,
4,Gardner-Webb,Big South,11,16,0.407,,8,5,0.615,,55.4,62.2,,-18.6,-11.78,,,,,,
5,Charleston Southern,Big South,8,18,0.308,,6,7,0.462,,59.7,70.8,,-17.87,-6.71,,,,,,
6,Winthrop,Big South,13,15,0.464,,6,8,0.429,,63.7,71.4,,-15.58,-7.9,,,,,,
7,UNC Asheville,Big South,10,17,0.37,,5,9,0.357,,56.6,63.3,,-19.27,-12.65,,,,,,
8,South Carolina Upstate,Big South,9,18,0.333,,4,9,0.308,,53.5,66.6,,-22.98,-9.86,,,,,,
9,Presbyterian,Big South,3,23,0.115,,1,12,0.077,,49.9,73.8,,-33.22,-9.31,,,,,,
