Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,TCU,Big 12,21,3,0.875,,9,2,0.818,,80.3,54.3,,32.96,6.92,,17.0,8.0,,,
2,Baylor,Big 12,20,4,0.833,,9,2,0.818,,72.6,57.5,,25.61,10.53,,16.0,7.0,,,
3,West Virginia,Big 12,19,5,0.792,,9,3,0.75,,76.4,59.1,,29.38,12.09,,,20.0,,,
4,Texas Tech,Big 12,21,3,0.875,,8,3,0.727,,73.3,56.2,,25.76,8.63,,,17.0,,,
5,Oklahoma State,Big 12,18,6,0.75,,7,4,0.636,,84.4,63.8,,26.74,6.14,,22.0,18.0,,,
6,Utah,Big 12,16,7,0.696,,7,4,0.636,,68.2,63.3,,17.34,12.43,,,,,,
7,Arizona State,Big 12,19,5,0.792,,6,5,0.545,,67.1,58.6,,16.66,8.21,,,,,,
8,Iowa State,Big 12,18,5,0.783,,6,5,0.545,,83.8,63.8,,25.43,5.43,,14.0,10.0,,,
9,Colorado,Big 12,15,8,0.652,,6,5,0.545,,68.1,60.3,,18.98,11.15,,,,,,
10,Brigham Young,Big 12,16,7,0.696,,5,6,0.455,,71.3,62.7,,16.92,8.27,,,,,,
11,Kansas State,Big 12,12,12,0.5,,5,6,0.455,,68.5,65.9,,14.41,11.82,,,,,,
12,Kansas,Big 12,14,10,0.583,,4,8,0.333,,72.0,67.0,,17.21,12.17,,,,,,
13,Cincinnati,Big 12,8,15,0.348,,3,8,0.273,,69.0,72.1,,7.32,10.41,,,,,,
14,Arizona,Big 12,11,11,0.5,,2,9,0.182,,71.5,70.1,,7.39,5.98,,,,,,
15,UCF,Big 12,10,12,0.455,,2,9,0.182,,64.3,62.6,,6.49,4.81,,,,,,
16,Houston,Big 12,7,15,0.318,,1,10,0.091,,61.0,71.7,,0.24,10.88,,,,,,
