Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Texas Tech,Big 12,18,0,1.0,,5,0,1.0,,75.6,53.3,,27.31,5.03,,,17.0,,,
2,TCU,Big 12,16,1,0.941,,4,1,0.8,,84.3,52.1,,34.54,2.3,,17.0,8.0,,,
3,Baylor,Big 12,15,3,0.833,,4,1,0.8,,73.4,56.9,,25.68,9.13,,16.0,7.0,,,
4,West Virginia,Big 12,14,3,0.824,,4,1,0.8,,80.0,57.9,,31.23,9.17,,,21.0,,,
5,Utah,Big 12,13,4,0.765,,4,1,0.8,,70.8,62.2,,18.77,10.21,,,,,,
6,Arizona State,Big 12,16,2,0.889,,3,2,0.6,,68.2,57.4,,15.83,5.05,,,,,,
7,Brigham Young,Big 12,14,3,0.824,,3,2,0.6,,73.2,59.3,,16.23,2.28,,,,,,
8,Oklahoma State,Big 12,14,4,0.778,,3,2,0.6,,87.1,62.4,,26.81,2.05,,22.0,18.0,,,
9,Iowa State,Big 12,14,3,0.824,,2,3,0.4,,86.8,62.2,,25.81,1.28,,14.0,10.0,,,
10,Colorado,Big 12,11,6,0.647,,2,3,0.4,,68.9,59.5,,16.49,7.07,,,,,,
11,Kansas State,Big 12,9,9,0.5,,2,3,0.4,,70.3,65.6,,15.69,10.91,,,,,,
12,Kansas,Big 12,11,6,0.647,,1,4,0.2,,71.4,65.7,,14.43,8.68,,,,,,
13,Arizona,Big 12,10,6,0.625,,1,4,0.2,,73.4,67.3,,5.97,-0.22,,,,,,
14,UCF,Big 12,9,7,0.563,,1,4,0.2,,67.2,60.9,,4.19,-2.06,,,,,,
15,Cincinnati,Big 12,6,11,0.353,,1,4,0.2,,69.1,71.1,,5.76,7.83,,,,,,
16,Houston,Big 12,6,10,0.375,,0,5,0.0,,60.9,70.3,,-2.26,7.06,,,,,,
