Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Baylor,Big 12,18,3,0.857,,7,1,0.875,,72.6,56.0,,26.56,9.89,,16.0,7.0,,,
2,TCU,Big 12,18,2,0.9,,6,1,0.857,,81.6,53.4,,34.29,6.14,,17.0,8.0,,,
3,Texas Tech,Big 12,19,2,0.905,,6,2,0.75,,73.9,55.0,,25.05,6.24,,,17.0,,,
4,West Virginia,Big 12,16,4,0.8,,6,2,0.75,,77.4,57.8,,29.87,10.27,,,21.0,,,
5,Oklahoma State,Big 12,16,4,0.8,,5,2,0.714,,86.9,62.8,,28.25,4.15,,22.0,18.0,,,
6,Utah,Big 12,14,5,0.737,,5,2,0.714,,69.3,62.1,,17.96,10.69,,,,,,
7,Arizona State,Big 12,17,3,0.85,,4,3,0.571,,66.9,56.9,,16.74,6.74,,,,,,
8,Brigham Young,Big 12,15,4,0.789,,4,3,0.571,,72.4,59.9,,17.69,5.17,,,,,,
9,Kansas State,Big 12,11,9,0.55,,4,3,0.571,,70.0,65.2,,15.99,11.19,,,,,,
10,Colorado,Big 12,12,7,0.632,,3,4,0.429,,68.8,60.4,,16.81,8.39,,,,,,
11,Iowa State,Big 12,15,5,0.75,,3,5,0.375,,84.4,64.0,,24.34,3.94,,14.0,10.0,,,
12,Kansas,Big 12,12,8,0.6,,2,6,0.25,,71.1,66.9,,14.13,10.02,,,,,,
13,UCF,Big 12,10,9,0.526,,2,6,0.25,,66.1,62.1,,4.9,0.85,,,,,,
14,Cincinnati,Big 12,7,13,0.35,,2,6,0.25,,69.1,72.3,,6.23,9.5,,,,,,
15,Arizona,Big 12,10,8,0.556,,1,6,0.143,,72.6,68.6,,6.46,2.46,,,,,,
16,Houston,Big 12,6,13,0.316,,0,8,0.0,,61.1,70.3,,0.23,9.44,,,,,,
