Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Bradley,MVC,7,4,0.636,,1.0,0.0,1.0,,70.2,66.6,,2.05,-1.55,,,,,,
2,Illinois-Chicago,MVC,6,5,0.545,,1.0,0.0,1.0,,63.1,62.4,,-3.66,-4.39,,,,,,
3,Belmont,MVC,5,6,0.455,,1.0,0.0,1.0,,68.8,69.3,,8.95,9.4,,,,,,
4,Northern Iowa,MVC,4,6,0.4,,1.0,0.0,1.0,,58.0,61.7,,6.01,9.71,,,,,,
5,Drake,MVC,2,8,0.2,,1.0,0.0,1.0,,68.9,79.9,,-5.71,5.29,,,,,,
6,Murray State,MVC,8,2,0.8,,,,,,80.4,77.0,,7.65,4.25,,,,,,
7,Illinois State,MVC,6,6,0.5,,0.0,1.0,0.0,,68.8,66.0,,3.94,1.1,,,,,,
8,Indiana State,MVC,4,5,0.444,,0.0,1.0,0.0,,70.6,76.6,,-14.14,-8.14,,,,,,
9,Southern Illinois,MVC,2,7,0.222,,0.0,1.0,0.0,,57.9,73.8,,-17.5,-1.62,,,,,,
10,Evansville,MVC,2,9,0.182,,0.0,1.0,0.0,,60.5,75.5,,-15.97,-1.06,,,,,,
11,Valparaiso,MVC,0,12,0.0,,0.0,1.0,0.0,,51.8,78.8,,-29.41,-2.49,,,,,,
