Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,FDU,NEC,10,4,0.714,,1.0,0.0,1.0,,62.5,56.8,,-2.13,-7.88,,,,,,
2,Long Island University,NEC,6,6,0.5,,1.0,0.0,1.0,,65.3,65.4,,-13.13,-13.03,,,,,,
3,Wagner,NEC,5,7,0.417,,1.0,0.0,1.0,,50.0,64.7,,-19.54,-4.84,,,,,,
4,Le Moyne,NEC,3,11,0.214,,1.0,0.0,1.0,,53.0,80.2,,-29.63,-2.48,,,,,,
5,Stonehill,NEC,4,8,0.333,,,,,,57.7,72.9,,-22.39,-7.21,,,,,,
6,New Haven,NEC,3,9,0.25,,,,,,52.7,64.9,,-21.03,-8.83,,,,,,
7,Chicago State,NEC,1,13,0.071,,0.0,1.0,0.0,,56.8,80.4,,-24.79,-1.22,,,,,,
8,Central Connecticut State,NEC,0,12,0.0,,0.0,1.0,0.0,,49.8,74.2,,-28.84,-4.42,,,,,,
9,Mercyhurst,NEC,0,12,0.0,,0.0,1.0,0.0,,52.3,83.3,,-28.24,2.76,,,,,,
10,Saint Francis (PA),NEC,0,12,0.0,,0.0,1.0,0.0,,54.8,75.8,,-29.71,-8.71,,,,,,
