Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,San Diego State,MWC,12,3,0.8,,6,0,1.0,,69.1,62.1,,8.98,1.98,,,,,,
2,Nevada-Las Vegas,MWC,11,5,0.688,,6,0,1.0,,68.1,62.6,,9.37,3.93,,,,,,
3,Colorado State,MWC,13,4,0.765,,4,2,0.667,,66.8,56.1,,10.87,0.12,,,,,,
4,New Mexico,MWC,12,5,0.706,,4,2,0.667,,71.2,61.8,,6.73,-2.74,,,,,,
5,Boise State,MWC,12,5,0.706,,3,3,0.5,,71.6,70.4,,2.03,0.84,,,,,,
6,Nevada,MWC,7,9,0.438,,3,3,0.5,,55.2,58.5,,-4.19,-0.85,,,,,,
7,Grand Canyon,MWC,4,12,0.25,,3,3,0.5,,65.3,70.8,,3.23,8.73,,,,,,
8,Air Force,MWC,8,8,0.5,,2,4,0.333,,58.6,59.1,,-4.69,-4.15,,,,,,
9,Fresno State,MWC,8,9,0.471,,2,4,0.333,,61.8,61.6,,-2.0,-2.12,,,,,,
10,Utah State,MWC,6,9,0.4,,2,4,0.333,,60.2,67.1,,-6.12,0.81,,,,,,
11,Wyoming,MWC,4,11,0.267,,1,5,0.167,,52.4,64.0,,-10.39,1.18,,,,,,
12,San Jose State,MWC,2,15,0.118,,0,6,0.0,,55.4,74.1,,-17.7,0.92,,,,,,
